,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"100+,85+,91+,103+,146+,41-,81+,65+,55-,68-,54-,130-,147+,90-,100-,33+,68-,69+,91+,122+,69+",True,plasmid_0,65,78111,1.600323,0.449194,53,0.368156,False
plasmid_1,"56+,89+,71+",True,plasmid_1,71,10690,0.877818,0.629747,18,0.327783,False
plasmid_2,"139-,118-,105-,112+,116-,72+,48+,81-,79-,103-,199-,173-,171-,67+,87-",True,plasmid_2,67,22786,1.115225,0.64408,38,0.351576,False
plasmid_3,"43+,89+,84-",True,plasmid_3,43,15419,0.509403,0.676892,22,0.326026,False
plasmid_4,"57+,83-,18+,81+,40+,81-,73+,78-,3+,82+,47+,88-,49-,94-,138+,118-,106-",False,plasmid_4,73,310142,0.924737,0.085964,55,0.368747,False
plasmid_5,"103-,199-,173-,31+,99+,100+",True,plasmid_5,31,24069,1.781655,0.841248,50,0.364452,False
plasmid_6,"106+,118+,138-,94+,46+,99+",True,plasmid_6,46,14613,1.102678,0.754876,36,0.36796,False
plasmid_7,"199-,60+",True,plasmid_7,60,5452,1.14682,0.684703,10,0.352531,False
plasmid_8,"53-,82+,110+,154-",True,plasmid_8,82,9967,0.629347,0.360088,6,0.325775,False
plasmid_9,82+,False,plasmid_9,82,1301,2.240482,0.91545,2,0.431975,False
plasmid_10,"12+,170+,83+,1+,58-,30+,81+,25-",False,plasmid_10,81,479370,0.964013,0.00954,8,0.377854,False
plasmid_11,"119-,27+,81+,37-,78+",False,plasmid_11,81,51414,0.632082,0.022815,1,0.347687,False
plasmid_12,81+,False,plasmid_12,81,1324,2.540576,0.885952,1,0.397281,False
plasmid_13,"83+,10+,115+",False,plasmid_13,83,99653,1.222785,0.011771,5,0.381333,False
plasmid_14,"83+,20+,125+",False,plasmid_14,83,52849,1.117662,0.022195,5,0.374577,False
plasmid_15,"83+,13+",False,plasmid_15,83,80512,0.990032,0.014569,5,0.37664,False
plasmid_16,91+,False,plasmid_16,91,808,1.863181,0.850248,4,0.376238,False
plasmid_17,"52-,121-,88+",False,plasmid_17,88,9414,0.436758,0.08891,1,0.303378,False
plasmid_18,"121-,88+",False,plasmid_18,88,1242,3.508566,0.673913,1,0.369565,False
plasmid_19,88+,False,plasmid_19,88,1024,0.473957,0.817383,1,0.373047,False
plasmid_20,"102-,14-,38+,6-,153-",False,plasmid_20,38,214869,1.347816,0.054401,20,0.393696,False
plasmid_21,"76-,21-,38+,44+",False,plasmid_21,38,81779,1.100869,0.142934,20,0.382531,False
plasmid_22,38+,True,plasmid_22,38,18034,0.528689,0.648165,20,0.387158,False
