,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"54-,8-,66+,43-,64+,49-,19-,52-",False,plasmid_0,64,159913,1.008465,0.029666,7,0.378362,False
plasmid_1,"6-,53-,43-,64+,49-,67+,16+,44+,15-",False,plasmid_1,64,282969,1.148501,0.084596,69,0.391262,False
plasmid_2,"7-,53-,43-,64+,49-,67+,62-",False,plasmid_2,64,162241,1.064761,0.039121,28,0.384194,False
plasmid_3,"1+,39+,1-",False,plasmid_3,39,1370951,0.467477,0.009911,125,0.37411,False
plasmid_4,21+,True,plasmid_4,21,23838,0.426866,0.792768,58,0.321336,False
plasmid_5,35+,True,plasmid_5,35,6766,0.498403,0.805202,37,0.326485,False
plasmid_6,"45-,18+",True,plasmid_6,18,48561,0.846535,0.845534,87,0.347357,False
plasmid_7,"65+,37+,65-,57+,22+",True,plasmid_7,22,28869,0.941246,0.872043,111,0.359382,False
plasmid_8,40+,True,plasmid_8,40,4392,0.398103,0.643898,4,0.309199,False
plasmid_9,47+,True,plasmid_9,47,2460,0.855523,0.638211,12,0.39878,True
plasmid_10,"25-,50+,29+,50+,13+",False,plasmid_10,29,96652,0.97933,0.106785,19,0.374033,False
plasmid_11,49+,True,plasmid_11,49,1748,4.026069,0.896453,2,0.517162,False
plasmid_12,"43+,66-,20-",False,plasmid_12,43,35932,0.895088,0.100829,12,0.379522,False
plasmid_13,"43+,53+",True,plasmid_13,43,3889,2.110312,0.897146,9,0.496786,False
plasmid_14,66+,False,plasmid_14,66,80,0.634842,0.925,1,0.475,False
plasmid_15,"10+,44+,3-",False,plasmid_15,44,286792,1.121784,0.029419,19,0.383414,False
plasmid_16,"24+,50-,26-,50+,41-",False,plasmid_16,50,39847,0.408767,0.048636,4,0.317565,False
plasmid_17,"50+,41-",False,plasmid_17,50,4956,0.324861,0.195521,4,0.368644,False
