,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"55+,75+,49-",False,plasmid_0,75,1918,7.575695,0.084984,2,0.496872,False
plasmid_1,"9+,50+,31+,50+,27-,56+,58-,63-,53-,34+,41+,33+,58-,64-,53-,2-,54-,57+",False,plasmid_1,34,430122,1.102252,0.197328,230,0.373882,False
plasmid_2,"57-,54+,32-,70-,38-",False,plasmid_2,54,37485,1.367805,0.017314,9,0.403308,False
plasmid_3,"84+,57-,54+",False,plasmid_3,54,1126,2.367395,0.510657,8,0.493783,False
plasmid_4,"29+,7-,48+,6-,92+,57+",False,plasmid_4,92,311546,0.986019,0.00147,5,0.374683,False
plasmid_5,"17-,48-,5+,67+,20+,92+,57+",False,plasmid_5,92,276885,0.893882,0.004081,15,0.374311,False
plasmid_6,92+,False,plasmid_6,92,80,0.769404,0.925,1,0.475,False
plasmid_7,"73-,28-,50+,43+,109-",False,plasmid_7,50,32087,1.240134,0.030199,4,0.383395,False
plasmid_8,"14-,50+,19+",False,plasmid_8,50,140481,1.048285,0.011959,8,0.381418,False
plasmid_9,"108-,24-,50+,30-",False,plasmid_9,50,63235,1.05104,0.015324,4,0.381339,False
plasmid_10,"86+,26-,50+,11-,80+",False,plasmid_10,50,150296,0.895956,0.006447,4,0.366503,False
plasmid_11,"39-,50+,35-,50-,42-",False,plasmid_11,50,31439,0.538075,0.061643,4,0.326155,False
plasmid_12,"83+,50+",False,plasmid_12,50,1182,0.35474,0.819797,4,0.346024,False
plasmid_13,"53+,63+,58+",False,plasmid_13,53,1244,0.704948,0.405949,3,0.380225,False
plasmid_14,53+,False,plasmid_14,53,633,0.39009,0.797788,3,0.401264,False
