,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"50-,8-,47-,61+,11+,43+,56+,41-,57+,3-,44-,25-,58-",False,plasmid_0,56,455508,1.011719,0.013627,20,0.375695,False
plasmid_1,"12-,54+,43+,56+,41-,49+,7+",False,plasmid_1,56,229633,1.12364,0.092461,66,0.386499,False
plasmid_2,"54+,43+,56+,41-,57+,4+,44+,2+,60+,47-,26+,60+",False,plasmid_2,56,460700,0.949244,0.032874,29,0.374702,False
plasmid_3,"6+,59-,47-,62-,28-,34-,48+,39+,48+,36-,45-,5-,53+,52-,50-",False,plasmid_3,39,363024,1.018882,0.082837,235,0.376005,False
plasmid_4,40+,False,plasmid_4,40,4057,0.35795,0.809958,36,0.327828,False
plasmid_5,"45+,46+",True,plasmid_5,46,2495,1.138561,0.821643,25,0.353106,False
plasmid_6,20+,True,plasmid_6,20,42629,0.488583,0.849656,95,0.358136,False
plasmid_7,37+,False,plasmid_7,37,5285,0.326489,0.681741,10,0.332829,False
plasmid_8,"9-,49-,41+,64-,43-",False,plasmid_8,41,124865,1.079958,0.050246,27,0.387026,False
plasmid_9,"57-,41+,64-,43-",True,plasmid_9,41,5232,3.170664,0.892775,6,0.49656,False
plasmid_10,49+,False,plasmid_10,49,695,1.104153,0.766906,7,0.513669,False
plasmid_11,"45+,18-",False,plasmid_11,45,53806,0.989008,0.021615,17,0.366316,False
plasmid_12,"24-,61-,47+",False,plasmid_12,47,33572,1.180496,0.017932,2,0.390176,False
plasmid_13,"17+,62+,47+",False,plasmid_13,47,58347,1.297769,0.022503,6,0.393851,False
plasmid_14,"47-,61+,19+,47+",False,plasmid_14,47,48966,0.936841,0.024588,2,0.37475,False
plasmid_15,47+,False,plasmid_15,47,943,2.124964,0.638388,2,0.369035,False
