,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"5-,76+,35+,74+,39+,13+,69-",False,plasmid_0,74,239646,1.01895,0.019796,7,0.379001,False
plasmid_1,"69-,64+,70+,61+,51-,3+,49-,35+,74+,39+",False,plasmid_1,74,315996,1.108308,0.016465,13,0.394378,False
plasmid_2,"15+,76+,35+,74+,39+",False,plasmid_2,74,37836,0.930367,0.1391,15,0.386352,False
plasmid_3,"29+,52+,75+,28-,75-",True,plasmid_3,29,12634,0.621189,0.798243,108,0.343834,False
plasmid_4,30+,False,plasmid_4,30,5305,0.382849,0.621301,4,0.300094,False
plasmid_5,"14+,42+,18+",True,plasmid_5,14,68650,0.785979,0.803802,144,0.340189,False
plasmid_6,"52-,26+,71+,44+,72-,58+",True,plasmid_6,26,10400,0.900674,0.639519,27,0.354904,False
plasmid_7,"50+,24+,56-,78+",True,plasmid_7,24,14640,0.993843,0.59918,16,0.389071,False
plasmid_8,"19+,71+,43+,72-,57-",True,plasmid_8,19,25153,0.718784,0.457599,23,0.342186,False
plasmid_9,39+,True,plasmid_9,39,1795,2.55988,0.872981,2,0.513649,False
plasmid_10,"6-,49-,35+",False,plasmid_10,35,159676,1.030478,0.029478,25,0.383132,False
plasmid_11,"49-,35+",True,plasmid_11,35,3889,1.223783,0.897146,9,0.496786,False
plasmid_12,"41+,67-,73-,54+,32+,59-,40+,47+,63+,36+,42+,38+",True,plasmid_12,63,15576,1.35151,0.391692,27,0.363572,False
plasmid_13,"60-,40+,48+",True,plasmid_13,40,2304,0.708108,0.373698,2,0.378906,False
plasmid_14,"50+,22+",False,plasmid_14,50,17601,0.84643,0.022101,1,0.36515,False
plasmid_15,"50+,23-,50-",False,plasmid_15,50,16528,0.519042,0.047072,1,0.32206,False
