,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"53+,77+,79+,50-,71+,56+",False,plasmid_0,71,2683,7.95788,0.060753,2,0.475214,False
plasmid_1,"63-,65+",False,plasmid_1,65,565,2.560732,0.674336,5,0.507965,True
plasmid_2,"57-,54+,59+,63+,6-",False,plasmid_2,59,156690,1.13374,0.009011,19,0.382271,False
plasmid_3,"82+,57-,54+,59+",True,plasmid_3,59,1519,3.706746,0.572745,12,0.498354,False
plasmid_4,"45+,72-,75-,62+,68-,47+",True,plasmid_4,45,6584,0.622,0.775668,6,0.35966,False
plasmid_5,"38+,72-,76-,62+,68-,42-,72-",True,plasmid_5,38,11274,0.890239,0.744811,19,0.393294,False
plasmid_6,"32+,83+,39-,43+",True,plasmid_6,43,25723,0.505442,0.826653,97,0.354002,False
plasmid_7,28+,True,plasmid_7,28,18814,0.424244,0.72361,24,0.337036,False
plasmid_8,30+,True,plasmid_8,30,17215,0.768387,0.796282,116,0.36323,False
plasmid_9,46+,True,plasmid_9,46,3003,2.229076,0.588412,10,0.320679,True
plasmid_10,41+,True,plasmid_10,41,4532,1.301514,0.578553,4,0.425861,True
plasmid_11,"42+,68+,62-,76+",False,plasmid_11,42,4563,0.336853,0.493754,10,0.42998,False
plasmid_12,44+,True,plasmid_12,44,3235,0.579592,0.64915,3,0.381453,False
plasmid_13,"57-,54+,11+",False,plasmid_13,54,107500,1.443238,0.006037,9,0.400344,False
plasmid_14,"57-,73+,21-",False,plasmid_14,73,48968,1.037485,0.00388,3,0.367097,False
plasmid_15,"57-,73+,27-,55-,8-",False,plasmid_15,73,162825,0.939397,0.004354,11,0.367247,False
plasmid_16,73+,False,plasmid_16,73,80,1.75993,0.925,1,0.475,False
plasmid_17,"76-,62+",False,plasmid_17,62,376,0.708158,0.648936,2,0.401596,False
