,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"45-,66+,6-,45+,68-,27+,44-,21-,37-,62+,32-,64-,19-,46-,1-,67+,45+,69+,43+,53-,55+,73-",False,plasmid_0,62,990186,0.973096,0.022692,59,0.371017,False
plasmid_1,"15-,56-,37-,62+,32-,48-,5-,44-,11-,63-",False,plasmid_1,62,304089,1.235002,0.020267,16,0.393523,False
plasmid_2,"20-,67+,45+,68-,47-,51-,35-,58+,50-,59-,39-,60+,4+,41+,16-,65-,56-,37-,62+,32-,64-,23+,46-,8+",False,plasmid_2,62,401765,1.144935,0.06228,106,0.380747,False
plasmid_3,29+,False,plasmid_3,29,5267,0.398208,0.67154,5,0.292576,False
plasmid_4,"51-,24+",True,plasmid_4,24,16431,4.298263,0.911996,43,0.343375,True
plasmid_5,30+,True,plasmid_5,30,5143,13.933642,0.700953,8,0.368073,True
plasmid_6,"68-,26-,42-,31+,68+,45-,67-,25-",True,plasmid_6,31,28923,0.726644,0.303081,28,0.339902,False
plasmid_7,"12-,41+,9+,48+,32+,75-,37+,56+",False,plasmid_7,32,171041,1.128238,0.057039,90,0.38299,False
plasmid_8,"48+,32+",True,plasmid_8,32,3893,1.306579,0.896224,9,0.496018,False
plasmid_9,37+,True,plasmid_9,37,1864,1.529286,0.840665,2,0.503755,False
plasmid_10,"33-,42+,3+,53+",False,plasmid_10,42,220046,0.975539,0.008539,8,0.365146,False
plasmid_11,42+,False,plasmid_11,42,1241,0.779478,0.953263,4,0.435939,False
plasmid_12,"44+,18+",False,plasmid_12,44,53100,1.06356,0.018079,3,0.374783,False
plasmid_13,"34-,66-,45+",False,plasmid_13,45,3495,1.755782,0.172246,2,0.355937,False
plasmid_14,"17+,40+,7+,41+,14+,66-,45+",False,plasmid_14,45,258154,1.089515,0.003192,4,0.374594,False
plasmid_15,"38-,60+,2+,66-,45+",False,plasmid_15,45,241251,1.120562,0.011424,5,0.375153,False
plasmid_16,45+,False,plasmid_16,45,942,1.018277,0.639066,2,0.368365,False
