,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"50+,39-,51+,33+,52+,26+,42+,43+,48+,3-,57+,36-,61+,18+,63-,36+,58-,19+",False,plasmid_0,51,368892,1.035237,0.107365,121,0.371315,False
plasmid_1,"50+,39-,51+,33+,41-,15-,59+,36-,63+,22+",False,plasmid_1,51,100826,1.265117,0.285264,66,0.383849,False
plasmid_2,"62+,30+,59+,36-,62+,5+",False,plasmid_2,30,270676,1.003229,0.040018,47,0.368544,False
plasmid_3,"62+,27-,37+,24-,37+,25+,60+,36+,57-,38+,56-,36-,62+,1+,45+,65+,55+,49+",False,plasmid_3,38,411869,0.950673,0.04425,39,0.374697,False
plasmid_4,"50+,39-,66+,33+,52+,17-,42+",False,plasmid_4,33,49292,1.070668,0.064798,5,0.385945,False
plasmid_5,"50+,39-,66+,33+,41-,6+,59+,36-,61+,14-,35+,8+",False,plasmid_5,33,347797,1.061087,0.0177,32,0.378229,False
plasmid_6,"33+,41-",True,plasmid_6,33,3893,3.231025,0.896224,9,0.496275,False
plasmid_7,"33+,52+",False,plasmid_7,33,3363,0.368877,0.922985,4,0.492417,False
plasmid_8,"40-,46+,2-,60+,36+,56+,20-",False,plasmid_8,36,330939,1.126449,0.006433,7,0.381801,False
plasmid_9,"10+,60+,36+,56+,12-",False,plasmid_9,36,186593,0.955093,0.006265,4,0.365844,False
plasmid_10,"34-,60+,36+,58-,11-,40+",False,plasmid_10,36,95843,1.021511,0.012969,5,0.373079,False
plasmid_11,36+,False,plasmid_11,36,1215,16.8236,0.96214,4,0.35144,False
plasmid_12,"28-,37-,29+,37+,32+",False,plasmid_12,37,41090,0.453739,0.047165,4,0.322755,False
