,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"26+,67+,42+,23+,42+,3-,38+,58+,37+,52+,44-,45-,50-,46-,50-,11-,40-,15+,68-,42+,4-,47+,71-,38+,74-,37+,25-,43-,1-",False,plasmid_0,58,1027745,1.049344,0.032406,134,0.376986,False
plasmid_1,"38+,58+,37+,52+,44-,45-,50-,46-",True,plasmid_1,58,6739,5.32019,0.861552,22,0.503636,False
plasmid_2,20+,True,plasmid_2,20,53457,1.210004,0.818041,87,0.329405,True
plasmid_3,36+,True,plasmid_3,36,4854,0.405546,0.593531,4,0.298311,False
plasmid_4,38+,False,plasmid_4,38,1782,2.309865,0.879349,2,0.514029,False
plasmid_5,37+,False,plasmid_5,37,3143,1.207374,0.927458,1,0.492523,False
plasmid_6,"13-,68-,42+,17-,42-",False,plasmid_6,42,150995,1.479562,0.012835,4,0.382403,False
plasmid_7,"27+,68-,42+,34-,41+,2+",False,plasmid_7,42,346982,1.238779,0.003006,5,0.387674,False
plasmid_8,"71+,14+,41+,7+,68-,42+,8-",False,plasmid_8,42,373357,0.969508,0.045726,58,0.375308,False
plasmid_9,"42+,6-",False,plasmid_9,42,179669,0.871912,0.024445,8,0.375157,False
