,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"89-,169+,180-,215+,170+,197-,147-,92+,145+,115-",False,plasmid_0,145,1740,5.807282,0.093678,2,0.478161,False
plasmid_1,"60+,75+,9+,116+,152+,90-,261+",False,plasmid_1,60,115241,1.224863,0.077516,25,0.380446,False
plasmid_2,"38-,55+,62-,142-,73-,56-,59+,75-,34-,102+",True,plasmid_2,55,76748,0.877829,0.465211,103,0.353338,False
plasmid_3,"140-,62+,49+,103+,108-,107-,241+,132+,94+,137+,85-,88+,244-,26-,78+,52+",True,plasmid_3,49,58411,1.200648,0.73695,230,0.357963,False
plasmid_4,"112-,201-,143+,117-,137-,94-,132-,178-,118-,108+,42+,78-,74-",True,plasmid_4,42,24718,0.83663,0.798689,109,0.361842,False
plasmid_5,"118+,178+,132+,96+,97-,143-,201+,111+,237+,88+,244-",False,plasmid_5,118,2121,2.77477,0.066478,1,0.400754,False
plasmid_6,"50+,133-,41+,86+,200-,93-,199-,268+,204-",False,plasmid_6,86,32597,1.437291,0.016351,7,0.409976,False
plasmid_7,"104+,160-,177+,2-,86+",False,plasmid_7,86,160135,1.140058,0.010472,22,0.383033,False
plasmid_8,"86+,200-,93-,199-,268+,204-,210+,174-,252-,144+,250+",False,plasmid_8,86,1464,3.576977,0.313525,6,0.511612,False
plasmid_9,"268-,199+,93+,200+,164+,21+,83-",False,plasmid_9,164,46878,0.933858,0.001579,1,0.369064,False
plasmid_10,"268-,199+,93+,200+,164+,39+",False,plasmid_10,164,22603,0.671489,0.026235,9,0.361589,False
plasmid_11,164+,False,plasmid_11,164,80,1.627695,0.925,1,0.475,False
plasmid_12,"23+,76+,31+,76+,45+,128-",False,plasmid_12,76,85096,1.01598,0.134765,22,0.380547,False
plasmid_13,"63-,76+,67-",False,plasmid_13,76,8200,0.807357,0.118171,4,0.357927,False
plasmid_14,"28+,76+,47-,76-",False,plasmid_14,76,44239,0.585526,0.043785,4,0.344786,False
plasmid_15,"75+,51-",False,plasmid_15,75,10980,1.160103,0.107377,3,0.387067,False
plasmid_16,75+,False,plasmid_16,75,1339,1.482878,0.880508,3,0.361464,False
plasmid_17,"140-,62+",False,plasmid_17,62,4293,0.338885,0.525274,4,0.362683,False
