,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"138-,39-,128-,44-,45-,30-,63+,28-,62+,36-,45+,48-,34+,112-,90-,46-,112-,138+,169+,101+,166+,25+,141-,122-,165-,101-,112-",True,plasmid_0,34,109550,1.035827,0.742017,282,0.34241,False
plasmid_1,"115+,56+,71-,115+,37+,65+,153-,31+",False,plasmid_1,37,29629,1.055662,0.283742,51,0.347902,False
plasmid_2,"61+,90+,112+,101+,165+,122+,51+,62+,38-,62-,5-,146+",False,plasmid_2,51,205963,1.233287,0.058044,118,0.385195,False
plasmid_3,"90+,112+,101+,165+,122+,141+,55+,141-",True,plasmid_3,55,3785,0.791429,0.577279,8,0.341612,False
plasmid_4,"122-,165-,101-,169-,138-,43+",True,plasmid_4,43,5736,0.467055,0.600244,13,0.322176,False
plasmid_5,"115-,71+,149-,49+,65+,14+,62+,6-,153+,65-,15+,84-",False,plasmid_5,49,349816,1.053415,0.018741,56,0.375209,False
plasmid_6,"18-,57-,4-,58+,123+,89-",False,plasmid_6,58,276340,1.022169,0.006195,4,0.377966,False
plasmid_7,"58+,123+,89-",True,plasmid_7,58,2475,7.979725,0.661818,3,0.493333,False
plasmid_8,58+,False,plasmid_8,58,1738,2.692194,0.90046,2,0.518412,False
plasmid_9,"52+,85+,16-,27-,33-,160-",False,plasmid_9,85,102464,1.603893,0.162769,61,0.39934,False
plasmid_10,"52+,85+,20+,124-,140-,113+,96+,77-",False,plasmid_10,85,46130,1.269938,0.038868,24,0.394104,False
plasmid_11,"52+,85+",False,plasmid_11,85,3234,7.26403,0.177798,8,0.507421,False
plasmid_12,"52+,148+,17+,105+",False,plasmid_12,148,63057,0.983544,0.003013,3,0.369951,False
plasmid_13,"52+,148+,7-",False,plasmid_13,148,163789,0.927668,0.004329,11,0.374286,False
plasmid_14,148+,False,plasmid_14,148,80,2.07872,0.925,1,0.475,False
plasmid_15,"47-,63+,23-,62+,24+,108-",False,plasmid_15,62,54279,1.363367,0.051677,7,0.371433,False
plasmid_16,"57+,54+,62+,59-,27+,21-,35-",False,plasmid_16,62,68054,1.201049,0.252858,56,0.37244,False
plasmid_17,"63+,23-,62+",False,plasmid_17,62,29696,0.560627,0.094457,7,0.382038,False
plasmid_18,62+,False,plasmid_18,62,1338,1.930001,0.881166,4,0.347534,False
plasmid_19,"13+,65+",False,plasmid_19,65,99208,1.274482,0.01899,33,0.381098,False
plasmid_20,"1+,41-,19-,71+,149-,40+,73-,9+",False,plasmid_20,71,502193,0.913034,0.013927,24,0.374798,False
plasmid_21,"71+,149-",False,plasmid_21,71,1149,1.809643,0.807659,8,0.37859,False
plasmid_22,"169-,138-,48+",False,plasmid_22,48,3523,0.88488,0.47346,2,0.322736,False
