,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"38+,15-,32-,58+,40-",False,plasmid_0,58,37660,1.090901,0.043548,3,0.380749,False
plasmid_1,"32-,58+,40-",True,plasmid_1,58,2515,3.436036,0.652087,3,0.498608,False
plasmid_2,"59-,25+,59+,46-,37-,56-,27-,56-,29-,33-,42+,46-,47-,22+",True,plasmid_2,22,24087,0.696336,0.781791,137,0.324864,False
plasmid_3,"55-,11+",True,plasmid_3,11,62699,1.525074,0.834814,140,0.336257,True
plasmid_4,"32+,62-,4+,30-,7+,35+,21+,35+,10-,35-,19+,35+,17-,52+",False,plasmid_4,21,528271,0.986757,0.056323,68,0.367202,False
plasmid_5,"65-,28-,61+,16-,33-,6+,47+,46+",False,plasmid_5,61,214499,1.04547,0.120732,97,0.376365,False
plasmid_6,"28-,61+,2-,34+,12+,31-,1+,33+,26-,41+,28+",False,plasmid_6,61,1277213,0.955573,0.015394,165,0.373087,False
plasmid_7,"64-,28-,61+",False,plasmid_7,61,2704,2.015591,0.070266,3,0.505178,False
plasmid_8,"14+,30-,3-,41+",False,plasmid_8,41,348844,1.083428,0.001528,7,0.390596,False
plasmid_9,33+,False,plasmid_9,33,1681,0.602967,0.785247,5,0.393813,False
