,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"1+,47+,26+,44+,50-,32+,14+,34-",False,plasmid_0,44,495868,1.007229,0.009567,7,0.375828,False
plasmid_1,"34-,39-,37-,2+,36-,26+,44+,50-,32+,48-,10-",False,plasmid_1,44,437183,1.084568,0.053209,62,0.3883,False
plasmid_2,"15+,47+,26+,44+,50-,32+,48-,51-,42+,4-,42-,52+,48+",False,plasmid_2,44,300021,1.110303,0.019912,19,0.388653,False
plasmid_3,"33-,22-,43+,30-,43+,33-,28-,35+,27+,29+,45-,40-,16-",True,plasmid_3,27,49806,0.856511,0.808477,196,0.355258,False
plasmid_4,"31+,41-,40+,46+,25+,46-",True,plasmid_4,25,9112,0.882098,0.653644,51,0.359306,False
plasmid_5,"8-,36-,26+,49-,32+",False,plasmid_5,32,161438,1.035953,0.038863,27,0.384575,False
plasmid_6,"50-,32+",True,plasmid_6,32,1755,2.726456,0.892877,2,0.516239,False
plasmid_7,"47+,26+,49-",True,plasmid_7,26,3398,2.05239,0.913479,4,0.49176,False
plasmid_8,36+,False,plasmid_8,36,610,0.970436,0.752459,6,0.514754,False
plasmid_9,"7+,45-,40-,41+,3-",False,plasmid_9,41,424496,0.926563,0.003517,17,0.37541,False
plasmid_10,"40-,41+",False,plasmid_10,41,704,1.172835,0.651989,16,0.370739,False
plasmid_11,40+,False,plasmid_11,40,373,1.125223,0.506702,1,0.367292,False
