,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"38-,13+,32-,62+,54+,24+,58+,3-,39-",False,plasmid_0,54,341721,1.067867,0.013883,7,0.37998,False
plasmid_1,"4+,48-,50-,59-,32-,62+,54+,24+,40+,2-,41-,44+,38-,5-,59-",False,plasmid_1,54,864750,1.134247,0.030474,75,0.388712,False
plasmid_2,"51-,59-,32-,62+,54+,24+,58+,1-,46-,42+,56+,36+,27+,15+",False,plasmid_2,54,579403,0.946839,0.051453,82,0.372692,False
plasmid_3,"16-,42+,56+,36+,27+,26-,56-",True,plasmid_3,36,29819,1.018928,0.839029,103,0.361246,False
plasmid_4,"12+,27+",True,plasmid_4,12,68866,0.986824,0.869558,130,0.341242,False
plasmid_5,"25-,30+,46-,42+,55-,25-,37+,33+,35-,49-,19+,35-",True,plasmid_5,19,25209,0.629694,0.703281,98,0.338252,False
plasmid_6,"49-,28+",True,plasmid_6,28,2460,1.026804,0.75935,19,0.39878,True
plasmid_7,31+,False,plasmid_7,31,1860,0.37722,0.601613,7,0.284946,False
plasmid_8,"11-,33-,10-,40-,24-,61+,32+",False,plasmid_8,32,243438,1.021304,0.031195,32,0.377172,False
plasmid_9,"62-,32+",True,plasmid_9,32,1749,1.893549,0.895941,2,0.516867,False
plasmid_10,"61-,24+,40+",True,plasmid_10,24,3928,1.790929,0.888238,9,0.495672,False
plasmid_11,58+,False,plasmid_11,58,80,0.314847,0.925,1,0.475,False
plasmid_12,"53+,7-,33+,29+",False,plasmid_12,33,230283,0.904016,0.005732,5,0.361008,False
plasmid_13,33+,False,plasmid_13,33,1681,2.382921,0.785247,5,0.393813,False
plasmid_14,"20+,8+,55+,42-,46+",False,plasmid_14,46,167083,0.912586,0.008032,8,0.372773,False
