,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"45+,24-,65+,44+,64+,49+,15+,51+,33+,57+,9-,50+,38+",False,plasmid_0,64,236426,0.998675,0.107767,40,0.372078,False
plasmid_1,"40-,55-,22+,61-,44+,64+,49+,62+,63+",False,plasmid_1,64,59137,1.219541,0.108122,16,0.411925,False
plasmid_2,"59+,56-,68-,54-,68+",True,plasmid_2,59,3477,0.857014,0.778545,10,0.342824,False
plasmid_3,"34-,53+,37+,73+,67+",True,plasmid_3,37,24734,0.716483,0.450716,14,0.382348,False
plasmid_4,"46+,56+,25-,60-,72-,29+,60-",True,plasmid_4,29,65865,0.506354,0.62534,140,0.365672,False
plasmid_5,41+,True,plasmid_5,41,4698,5.258601,0.586207,4,0.383993,True
plasmid_6,49+,True,plasmid_6,49,1644,2.849228,0.953163,2,0.526764,False
plasmid_7,"55-,14-,48-,8+,53-,17-,51-,5+,69+,55-,3-,52-,2+,65+,44+,75+",False,plasmid_7,44,895794,1.017267,0.008615,25,0.375887,False
plasmid_8,"32+,57+,11+,61-,44+,75+",False,plasmid_8,44,105356,0.939154,0.088348,44,0.3805,False
plasmid_9,44+,True,plasmid_9,44,3281,0.411773,0.923194,3,0.492838,False
plasmid_10,"69-,20+,51-,1+,55+,69-,21+",False,plasmid_10,55,571283,0.928779,0.004157,5,0.374856,False
plasmid_11,"73-,35+,55+,69-,26+",False,plasmid_11,55,40955,0.832593,0.029081,3,0.360566,False
plasmid_12,"55+,69-",False,plasmid_12,55,1336,1.564392,0.891467,3,0.427395,False
plasmid_13,"56+,43+",False,plasmid_13,56,4638,0.416486,0.229194,6,0.315006,False
plasmid_14,56+,False,plasmid_14,56,1139,0.935368,0.933275,6,0.357331,False
plasmid_15,"45-,28+,52+,7+",False,plasmid_15,52,146862,0.992875,0.008028,4,0.36996,False
plasmid_16,"48+,16+,52+,31-,70+,51-,4+",False,plasmid_16,52,278609,1.01187,0.00477,5,0.375878,False
plasmid_17,52+,False,plasmid_17,52,1338,1.420824,0.881166,4,0.345291,False
plasmid_18,"66-,10+,57+",False,plasmid_18,57,82631,0.875401,0.011255,12,0.360821,False
plasmid_19,"67+,72+,60+",False,plasmid_19,60,793,2.273963,0.824716,40,0.360656,False
plasmid_20,23+,True,plasmid_20,23,41297,0.482101,0.673996,80,0.348936,False
