,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"11-,53-,42+,19+,42+,6-,48+,38-,52+,36+,50+,45+,46+,49-,47-,49-,9-,39+,14-,37-,25-,40-,34+,44-,35+",False,plasmid_0,52,505291,1.099597,0.06752,82,0.384086,False
plasmid_1,"48+,38-,52+,36+,50+,45+,2+,41+,12-,56-,38-,57-,36+,22+,43+,1-",False,plasmid_1,52,1005809,1.026197,0.031377,85,0.378365,False
plasmid_2,"24+,53-,42+,4-,56-,38-,52+,36+,50+,18+,43+,3-",False,plasmid_2,52,507677,0.972422,0.011702,14,0.374417,False
plasmid_3,"32+,30-",True,plasmid_3,32,12482,0.670568,0.793943,59,0.329274,False
plasmid_4,21+,True,plasmid_4,21,20590,0.523954,0.811316,44,0.343128,False
plasmid_5,17+,True,plasmid_5,17,57667,0.508402,0.778972,85,0.344512,False
plasmid_6,"16-,39-,15-,40+,29+",False,plasmid_6,29,136672,0.92388,0.038962,13,0.365232,False
plasmid_7,38+,True,plasmid_7,38,1782,1.016125,0.879349,2,0.514029,False
plasmid_8,"36+,50+",True,plasmid_8,36,3284,1.052298,0.92296,3,0.492996,False
plasmid_9,"51-,37-,33-,54-,42+,13-,42-,55-,20+",False,plasmid_9,42,102238,1.051782,0.051546,66,0.373002,False
plasmid_10,"27+,41-,7-,54-,42+",False,plasmid_10,42,162365,1.019137,0.006411,5,0.370634,True
plasmid_11,"10+,54-,42+,5-,55+,42+,8+",False,plasmid_11,42,453590,0.89392,0.012472,8,0.373443,False
plasmid_12,"54-,42+,31+",False,plasmid_12,42,7060,0.484418,0.164448,5,0.313739,False
plasmid_13,"54-,42+,23-",False,plasmid_13,42,17331,0.481089,0.055911,4,0.308522,False
