,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"6-,50+,57+,12-,46-,61+,43-,20+",False,plasmid_0,61,269552,1.115563,0.082415,87,0.382119,False
plasmid_1,"46-,61+,43-",True,plasmid_1,61,5216,6.420785,0.894172,5,0.498658,False
plasmid_2,"16+,52+,63+,19+,52-,59-,35+,59+",False,plasmid_2,35,113766,0.99341,0.066109,84,0.369759,False
plasmid_3,"63+,40-,59+,52+,63+,47+,49+,39+",True,plasmid_3,39,14346,0.690463,0.645964,72,0.32929,False
plasmid_4,"34+,38+",True,plasmid_4,34,15133,0.772885,0.822705,37,0.320029,False
plasmid_5,41+,True,plasmid_5,41,5047,0.404579,0.613632,5,0.298989,False
plasmid_6,"52-,59-,29-,49+,62+,30+,28+",True,plasmid_6,28,78191,1.104057,0.548772,161,0.3488,False
plasmid_7,"53+,21-,51-,7+,57-,50-,32-,49+,62+,33+",False,plasmid_7,33,194230,1.219714,0.046744,62,0.394872,False
plasmid_8,"53+,25-,50+,57+,18+",False,plasmid_8,53,81444,1.085934,0.032734,45,0.381538,False
plasmid_9,53+,False,plasmid_9,53,610,1.462394,0.752459,6,0.514754,False
plasmid_10,"59-,4-,50+,59+,52+",False,plasmid_10,52,265758,1.005169,0.006288,49,0.373622,False
plasmid_11,"51+,24+,50+,59+,52+",False,plasmid_11,52,33925,1.172595,0.044952,47,0.393161,False
plasmid_12,"36-,59+,52+",False,plasmid_12,52,7897,0.782505,0.078384,26,0.307585,False
plasmid_13,"1-,50+,59+,52+",False,plasmid_13,52,391809,0.970401,0.004283,49,0.371283,False
plasmid_14,"49+,62+",False,plasmid_14,49,1366,1.41289,0.851391,17,0.374817,False
plasmid_15,"55+,45-,50+,57+,8-",False,plasmid_15,50,137383,1.028224,0.007199,22,0.376495,False
plasmid_16,"55-,42-,50+,59+",False,plasmid_16,50,5518,0.707625,0.16419,21,0.331279,False
plasmid_17,50+,False,plasmid_17,50,1107,3.877361,0.818428,21,0.372177,False
