,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"45-,16+,42+,61+,40+,49+,26+",False,plasmid_0,61,85684,1.160169,0.074075,28,0.39089,False
plasmid_1,"35+,54-,42+,61+,40+,65+,5+,69+",False,plasmid_1,61,187778,1.04557,0.025264,7,0.376173,False
plasmid_2,"31-,46-,63-,43-,46+,70+,32+,51+,55+,66+,67-,37+",True,plasmid_2,37,23071,0.900685,0.789563,83,0.344545,False
plasmid_3,"34-,64-,51+,55+,66+,67-,30+",True,plasmid_3,30,14637,0.828197,0.824213,34,0.342488,False
plasmid_4,38+,False,plasmid_4,38,3604,0.374594,0.640954,2,0.29162,False
plasmid_5,27+,True,plasmid_5,27,10923,0.673566,0.740364,18,0.328023,False
plasmid_6,"24+,63+,46+,70+,41-",True,plasmid_6,24,29561,1.097277,0.501201,60,0.361152,False
plasmid_7,"42+,73-,40+,49+,2-,47-,53+,57+,62+",False,plasmid_7,49,261181,1.242611,0.019642,12,0.395013,False
plasmid_8,"40+,49+",True,plasmid_8,49,3813,3.173131,0.915028,9,0.497509,False
plasmid_9,42+,True,plasmid_9,42,1848,4.085889,0.847944,2,0.504329,False
plasmid_10,"65+,19-",False,plasmid_10,65,43571,0.884787,0.01361,9,0.367813,False
plasmid_11,65+,False,plasmid_11,65,80,1.131738,0.925,1,0.475,False
plasmid_12,"51+,55+,66+,67-,29+",False,plasmid_12,51,9599,0.630313,0.075425,13,0.339098,False
plasmid_13,"51+,55+,66+",False,plasmid_13,51,659,0.946161,0.68437,11,0.373293,False
plasmid_14,"63+,46+,70+",False,plasmid_14,46,1199,3.715359,0.651376,5,0.355296,False
plasmid_15,46+,False,plasmid_15,46,1042,0.353558,0.74952,5,0.352207,False
