,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"33-,20-,33-,8-,22+,9+,18-,34+,17+,23+,24+,30+,26-,30+,3+",False,plasmid_0,24,374889,1.127234,0.017122,27,0.378315,False
plasmid_1,"21-,12-,35+,42+,31+,25+,38+,16+,21+",True,plasmid_1,25,29272,0.919525,0.829769,143,0.333117,False
plasmid_2,"28-,10-,35+,42+,31+,25+,38+,43+,15-,21+",True,plasmid_2,25,50547,1.04033,0.495282,94,0.354917,False
plasmid_3,"35+,42+,31+,25+",False,plasmid_3,25,727,0.821494,0.621733,11,0.368638,False
plasmid_4,"22+,4+,18-,34+,17+,37-,1-,37+",False,plasmid_4,34,1697677,1.003336,0.003886,19,0.372592,False
plasmid_5,"2+,29+,40-,18-,34+,17+,23+,5+,36+,32+,27+,32+",False,plasmid_5,34,443989,1.238627,0.049427,69,0.391143,False
plasmid_6,"21-,13+",True,plasmid_6,13,22698,0.919895,0.752533,54,0.32602,False
plasmid_7,"28-,19+",True,plasmid_7,19,1700,0.933813,0.497647,1,0.342353,False
plasmid_8,"37+,17-,41-,18+",True,plasmid_8,18,5168,3.309519,0.903831,6,0.49942,False
plasmid_9,23+,False,plasmid_9,23,610,1.021409,0.752459,6,0.514754,False
plasmid_10,"14+,21+",False,plasmid_10,21,9640,1.213139,0.263278,8,0.353734,False
plasmid_11,21+,False,plasmid_11,21,1097,1.980757,0.711942,5,0.350957,False
