,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"67-,25+,46+,76+,44+,78+,20+,72+",False,plasmid_0,76,87755,1.14874,0.05406,7,0.378315,False
plasmid_1,"46+,76+,44+,56+,38+",True,plasmid_1,76,14889,2.088394,0.426288,28,0.43925,False
plasmid_2,"73+,53+,69+,81-,19-,51-,28-,51-,40+",True,plasmid_2,40,91304,1.086475,0.448086,165,0.36891,False
plasmid_3,"43-,68-,46+,83+,44+,78+,1-,81+,69-,53-,77+,80+",False,plasmid_3,44,598463,1.0006,0.010656,17,0.375736,False
plasmid_4,"44+,78+",True,plasmid_4,44,3363,2.420052,0.922985,4,0.493012,False
plasmid_5,46+,False,plasmid_5,46,1835,2.54413,0.853951,2,0.507357,False
plasmid_6,"56+,31-",False,plasmid_6,56,24878,1.429552,0.021425,7,0.408996,False
plasmid_7,"32+,51+,17-,75-",False,plasmid_7,51,81191,1.053612,0.011935,4,0.374647,False
plasmid_8,"42-,51-,33+,51+,24-",False,plasmid_8,51,53533,0.686689,0.074795,7,0.343508,False
plasmid_9,"69+,29-,48+,10-",False,plasmid_9,48,134521,1.319635,0.0398,21,0.384245,False
plasmid_10,"74-,54-,52-,8+,48+,37-",False,plasmid_10,48,125210,0.974174,0.022027,7,0.357248,False
plasmid_11,"48+,21+,61-",False,plasmid_11,48,50685,0.988075,0.023261,3,0.371155,False
plasmid_12,"48+,27+",False,plasmid_12,48,27731,0.560656,0.042516,3,0.320832,False
plasmid_13,48+,False,plasmid_13,48,1339,4.198053,0.880508,3,0.361464,False
