,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"25+,65+,91+,115+,86+,90-,43+,82-,100-,54-,100-,59-,65+,73+,55-,55-",True,plasmid_0,91,53026,0.786899,0.307491,45,0.348697,False
plasmid_1,13+,True,plasmid_1,13,78930,1.431575,0.832776,154,0.336982,True
plasmid_2,"74+,60+,53-,44-,157+,85+,80+,87+,41+",True,plasmid_2,41,18274,1.861113,0.590128,36,0.362209,False
plasmid_3,"206-,76-,33+,86+,90-,5+",False,plasmid_3,33,163966,0.89987,0.062403,35,0.37462,False
plasmid_4,"81+,85-,158-,44+,63+,60-,75-,71-,206-",True,plasmid_4,63,11771,1.431369,0.437516,20,0.366919,False
plasmid_5,"190-,84+,146-,47+,37+",True,plasmid_5,47,16350,2.414058,0.465505,15,0.322813,False
plasmid_6,"206-,76-,38+,145+,47+,89+",False,plasmid_6,47,16858,3.133399,0.281469,14,0.357338,False
plasmid_7,"187+,84+,145+,47+,89+",True,plasmid_7,47,4701,4.69047,0.632419,3,0.317167,False
plasmid_8,"29-,72+,36+,72+,17-",False,plasmid_8,72,92457,0.994575,0.020766,1,0.376078,False
plasmid_9,"27-,72-,32+,72+,45-",False,plasmid_9,72,46821,0.478713,0.041007,1,0.316589,False
