,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"31+,14+,31+,12+",True,plasmid_0,12,102283,0.806724,0.755629,181,0.346519,True
plasmid_1,"22-,36+,20+,26-,10-,25-,8-,24+,19+,38-,33+,35+,23-,34+",False,plasmid_1,34,275361,1.045431,0.02695,25,0.383667,True
plasmid_2,"33+,35+,23-,34+,22-,29+,4+",False,plasmid_2,34,314083,1.083027,0.017263,14,0.392151,False
plasmid_3,"23-,34+,22-,36+,13-,26-",False,plasmid_3,34,52549,1.039014,0.090278,7,0.388418,False
plasmid_4,21+,True,plasmid_4,21,5121,7.795772,0.703964,8,0.368287,True
plasmid_5,"30+,28-,32-,2-,29-,22+,39-,23+",False,plasmid_5,23,393795,1.008399,0.016115,28,0.378126,False
plasmid_6,"29-,22+,39-,23+",True,plasmid_6,23,5691,1.680026,0.88842,11,0.501845,False
plasmid_7,"30-,16-,25+,11+",False,plasmid_7,25,97157,1.042659,0.012135,4,0.370792,False
plasmid_8,"5-,25+,9-",False,plasmid_8,25,311040,1.029643,0.004028,5,0.3741,False
plasmid_9,"1-,25+,18+,30+",False,plasmid_9,25,547529,0.931521,0.006327,9,0.371642,False
plasmid_10,"7-,24+,17+,25+,6-,24-,3-",False,plasmid_10,25,782877,0.965458,0.002386,8,0.37313,False
plasmid_11,25+,False,plasmid_11,25,1338,1.573272,0.881166,4,0.345291,False
