,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"48+,26+,2+,29+,20+,42+",False,plasmid_0,42,429982,1.146981,0.016203,16,0.3962,True
plasmid_1,"8-,29+,20+,42+,48+,26+,50+,10-",False,plasmid_1,42,292133,1.030281,0.076212,75,0.379334,False
plasmid_2,"29+,20+,42+,48+,26+",True,plasmid_2,42,5793,2.762489,0.885379,12,0.502848,False
plasmid_3,"44+,24+,39+,23+,39+,22+,36-,30+,44+,9-,28+,17-",False,plasmid_3,23,173120,0.883939,0.041295,83,0.372978,False
plasmid_4,"11+,37+,30+,44+",True,plasmid_4,11,27320,1.057412,0.867936,72,0.360286,False
plasmid_5,"37+,30+,43+,18+,43-",True,plasmid_5,18,7193,0.864676,0.749757,42,0.355345,False
plasmid_6,"46+,26+",True,plasmid_6,26,1802,0.696894,0.869589,2,0.513319,False
plasmid_7,"38+,6-,27+,25-,35+",False,plasmid_7,27,240933,0.936237,0.005479,5,0.363923,False
plasmid_8,"27+,7-,41-",False,plasmid_8,27,228288,0.894345,0.005782,5,0.361513,False
plasmid_9,27+,True,plasmid_9,27,1682,0.467939,0.78478,5,0.393579,False
plasmid_10,"30-,36+,1-,19-,12-,47+",False,plasmid_10,36,544958,0.888106,0.001798,17,0.373691,False
plasmid_11,"30-,36+",False,plasmid_11,36,704,1.285842,0.4375,7,0.370739,False
