,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"4-,63-,86+,57+,91-,10-",False,plasmid_0,86,288077,1.010661,0.016725,8,0.377475,False
plasmid_1,"11-,84-,63-,86+,57+,73+,14-,85-,65+,53-,50+",False,plasmid_1,86,178014,1.047726,0.16197,89,0.377987,False
plasmid_2,"92-,84-,63-,86+,57+,91-,18-",False,plasmid_2,86,50418,0.981464,0.104387,15,0.378258,False
plasmid_3,41+,True,plasmid_3,41,10725,0.526794,0.728019,27,0.32028,False
plasmid_4,"20+,78+,83+,68-,79+,42-,56+,53-,39+",True,plasmid_4,56,69636,0.895075,0.706416,137,0.345583,False
plasmid_5,51+,True,plasmid_5,51,4634,0.660432,0.681269,12,0.33211,False
plasmid_6,35+,True,plasmid_6,35,18821,1.048581,0.673822,52,0.353541,False
plasmid_7,58+,True,plasmid_7,58,2452,0.901417,0.614192,1,0.34217,False
plasmid_8,"27-,95+,69-,45+",False,plasmid_8,45,37192,1.00281,0.175925,12,0.356636,False
plasmid_9,"84-,63-,99+,57+,73+,5+",False,plasmid_9,57,160964,1.040072,0.038978,27,0.385453,False
plasmid_10,"63-,99+,57+,73+",True,plasmid_10,57,5762,0.754166,0.877473,11,0.498785,False
plasmid_11,"96-,31+,69+",True,plasmid_11,69,26817,1.043479,0.377857,20,0.385688,True
plasmid_12,"47-,69+,94+,7+",False,plasmid_12,69,155811,1.040982,0.02349,21,0.378998,False
plasmid_13,"17+,69+",False,plasmid_13,69,56847,1.17273,0.023097,6,0.390381,False
plasmid_14,"9+,69+,96-,26-",False,plasmid_14,69,139330,0.948168,0.024546,11,0.366762,False
plasmid_15,"22-,69+",False,plasmid_15,69,33481,1.07453,0.01798,2,0.390849,False
plasmid_16,"21+,69+,95-,48-,89-,90-,89-,81-,104-,103-,97-,87-,101-,100-,93-,87-,98-,104-,93-",False,plasmid_16,69,40934,0.93304,0.019397,3,0.370328,False
plasmid_17,"36-,69+",False,plasmid_17,69,16358,0.769214,0.036802,2,0.321983,False
