,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"60+,16-,37+,45+,36-,44-,40-,10-,42+,60+,26-,17-,47+,46+,58-,6-,30+,1+,61+,25+,57+,29+,11-,38+,4-,41+,25+",False,plasmid_0,57,1330328,0.988801,0.075963,304,0.374299,False
plasmid_1,"29+,64+,3-,34+,21-,34+,9-,34-,20+,34+,15-,52+,52+,51+,53+,19-,47+,46+,58-,49-,31-,12+,61+,25+,57+",False,plasmid_1,57,583983,0.975591,0.075396,115,0.365904,True
plasmid_2,"59+,23+,59-,46-,48-,2+,31-,35+,39-,56-,33+,32+,62-,28-,31+,24+,33-,55-,62+,39+,48+",False,plasmid_2,32,536922,0.933686,0.036787,171,0.372732,False
plasmid_3,"40-,18-,54-,42+,14-,37+,65+,36-,43+",True,plasmid_3,43,51866,1.041843,0.821559,84,0.345101,True
plasmid_4,29+,True,plasmid_4,29,1795,2.033133,0.872981,2,0.513649,False
plasmid_5,"7-,41+,25+",False,plasmid_5,25,159675,1.005876,0.029479,25,0.383134,False
plasmid_6,31+,True,plasmid_6,31,1681,0.715674,0.785247,5,0.393813,False
plasmid_7,40+,False,plasmid_7,40,615,0.56343,0.736585,1,0.35935,False
plasmid_8,"46+,59+",False,plasmid_8,46,478,1.299767,0.395397,1,0.355649,False
plasmid_9,46+,False,plasmid_9,46,373,0.34465,0.506702,1,0.367292,False
