,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"38+,79-,40-,56-,35-,55-,48+,55+,21-,55+,23+,58-,12-,54+,15-",False,plasmid_0,48,228136,1.249096,0.24268,115,0.370275,False
plasmid_1,"29+,35+,60+,40+,79+,97-,86-,46-,90+",True,plasmid_1,29,34358,1.419402,0.731969,70,0.363874,False
plasmid_2,"27-,65-,18+,55-,43+,36+,43-",False,plasmid_2,36,80285,0.91363,0.139964,30,0.353129,False
plasmid_3,56+,False,plasmid_3,56,1167,0.501374,0.711225,2,0.351328,False
plasmid_4,"90-,46+,86+,94+,59+,61+,91+,100+,89+,80+,90-,47+,86+,97+,79-",False,plasmid_4,47,8043,20.082201,0.240209,6,0.369141,False
plasmid_5,"34-,57+,25-,57+,30-,57-",False,plasmid_5,57,52154,0.821322,0.055221,1,0.359263,False
plasmid_6,"37+,32-,54+,11-,102+",False,plasmid_6,54,96518,1.127598,0.012153,1,0.373785,False
plasmid_7,"20-,98+,53-,13+,54+,5+",False,plasmid_7,54,253755,1.103975,0.005214,2,0.373963,False
plasmid_8,"95+,26+,54+,16-,55+,24-,87-,1+,71+,19+",False,plasmid_8,54,1058592,0.999719,0.005414,13,0.372943,False
plasmid_9,"54+,9-,53+,98-,3+,55+",False,plasmid_9,54,295241,0.979935,0.008454,7,0.368208,False
plasmid_10,"54+,10-,37-",False,plasmid_10,54,90051,1.046693,0.013026,1,0.364804,False
plasmid_11,"54+,31-,102+",False,plasmid_11,54,14450,0.916231,0.081176,1,0.371765,False
plasmid_12,54+,False,plasmid_12,54,1324,3.682101,0.885952,1,0.397281,False
plasmid_13,55+,False,plasmid_13,55,1324,2.37081,0.885952,5,0.362538,False
