,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,119+,True,plasmid_0,119,4922,0.447564,0.976026,12,0.303941,False
plasmid_1,146+,False,plasmid_1,146,2353,0.332021,0.834254,4,0.306842,False
plasmid_2,"94-,159+,169-,156+,129-",True,plasmid_2,156,14423,0.956399,0.317826,16,0.351799,False
plasmid_3,22+,True,plasmid_3,22,36583,1.276823,0.898942,88,0.364268,False
plasmid_4,135+,True,plasmid_4,135,3370,0.594177,0.744214,11,0.361128,False
plasmid_5,114+,True,plasmid_5,114,5305,0.880806,0.493308,12,0.340999,False
plasmid_6,"66-,159+,168+,44+",False,plasmid_6,159,39558,1.295003,0.024268,1,0.399767,False
plasmid_7,"127+,159+,75-",False,plasmid_7,159,16877,1.275995,0.056882,1,0.379392,False
plasmid_8,"155+,159+,89-",False,plasmid_8,159,12340,0.931051,0.077796,1,0.37731,False
plasmid_9,"166-,122+,159+,168+,15-",False,plasmid_9,159,51666,0.879195,0.018581,1,0.373224,False
plasmid_10,159+,False,plasmid_10,159,1004,1.773132,0.956175,1,0.361554,False
