,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"14-,92+,76+,101+,85+,8+",False,plasmid_0,101,183242,1.169151,0.114925,59,0.389485,False
plasmid_1,"55+,102+,76+,101+,85+,26-,91+",False,plasmid_1,101,49862,1.027986,0.105551,15,0.384281,False
plasmid_2,"5-,92+,76+,101+,85+",False,plasmid_2,101,126072,1.056867,0.050344,28,0.386018,False
plasmid_3,61+,True,plasmid_3,61,6413,0.549728,0.869484,72,0.333853,False
plasmid_4,38+,True,plasmid_4,38,20264,0.671377,0.785186,57,0.322937,False
plasmid_5,23+,True,plasmid_5,23,44903,1.497619,0.885843,79,0.350511,False
plasmid_6,72+,True,plasmid_6,72,4119,0.46481,0.694101,15,0.314639,False
plasmid_7,"73+,33+",True,plasmid_7,33,30493,1.082916,0.892861,106,0.365133,False
plasmid_8,75+,True,plasmid_8,75,3650,0.478602,0.590685,3,0.318904,False
plasmid_9,"15-,86-,52-,80+",False,plasmid_9,80,81765,0.923305,0.035847,24,0.368189,False
plasmid_10,66+,True,plasmid_10,66,5143,14.384548,0.700758,8,0.368268,True
plasmid_11,"18-,89+,49+,89+,43-",False,plasmid_11,49,87180,1.03842,0.118387,19,0.378975,False
plasmid_12,78+,True,plasmid_12,78,2578,0.864,0.501552,1,0.342901,False
plasmid_13,79+,True,plasmid_13,79,2460,0.777144,0.508537,16,0.39878,True
plasmid_14,85+,True,plasmid_14,85,1810,5.013888,0.865746,2,0.510497,False
plasmid_15,"92+,76+",True,plasmid_15,76,3889,3.667572,0.897146,9,0.4973,False
plasmid_16,"2-,102+,76+",False,plasmid_16,76,175279,0.978305,0.017709,4,0.377678,False
plasmid_17,"74-,89+,46+",False,plasmid_17,89,19373,0.472644,0.050018,4,0.334228,False
plasmid_18,89+,False,plasmid_18,89,1065,0.431772,0.90892,4,0.355869,False
