,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"81-,75-,78-,68+,76+,60+,79-,38-,71-,30-",False,plasmid_0,76,53995,1.10182,0.097472,15,0.390407,False
plasmid_1,"68+,76+,60+,72+,4+",False,plasmid_1,76,167846,1.261131,0.032303,14,0.398758,False
plasmid_2,"67+,77+,74+,73-,57+,73-,34+",True,plasmid_2,34,32152,0.459627,0.5934,47,0.343058,False
plasmid_3,49+,False,plasmid_3,49,8060,0.35773,0.763772,15,0.363772,False
plasmid_4,45+,False,plasmid_4,45,10339,0.38053,0.677532,19,0.361447,False
plasmid_5,41+,False,plasmid_5,41,15319,0.336231,0.602063,31,0.360141,False
plasmid_6,53+,True,plasmid_6,53,6054,0.769432,0.593657,7,0.358441,False
plasmid_7,56+,True,plasmid_7,56,4563,6.238242,0.603769,4,0.388122,False
plasmid_8,46+,True,plasmid_8,46,9931,7.028681,0.467325,9,0.373276,True
plasmid_9,"68+,82+,60+,72+,7+",False,plasmid_9,68,124833,1.063442,0.050259,27,0.387069,False
plasmid_10,"68+,82+,60+,79-,20-,71-",False,plasmid_10,68,52447,1.011922,0.089061,6,0.388106,False
plasmid_11,"68+,82+,60+,72+",True,plasmid_11,68,5691,3.00168,0.88842,11,0.501845,False
plasmid_12,79+,False,plasmid_12,79,80,0.65599,0.925,1,0.475,False
plasmid_13,"42-,73+,74-",False,plasmid_13,73,13017,0.369111,0.410924,41,0.367366,False
plasmid_14,"73+,74-",False,plasmid_14,73,718,0.785597,0.52507,21,0.370474,False
