,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"53-,202-,163+,204+,185+,27+",False,plasmid_0,204,51272,1.138863,0.123791,28,0.393334,False
plasmid_1,"43+,202-,163+,204+,185+,75+",False,plasmid_1,204,39270,1.278255,0.132493,13,0.40466,False
plasmid_2,189+,False,plasmid_2,189,1726,0.339801,0.807068,15,0.32445,False
plasmid_3,161+,False,plasmid_3,161,3333,0.345781,0.555356,6,0.312631,False
plasmid_4,"173+,201+,181+",True,plasmid_4,181,5294,0.624102,0.749339,92,0.35493,False
plasmid_5,16+,True,plasmid_5,16,33154,1.092438,0.864209,76,0.363878,False
plasmid_6,159+,True,plasmid_6,159,3392,0.692342,0.763267,10,0.349646,False
plasmid_7,143+,True,plasmid_7,143,4615,1.173839,0.829252,12,0.367497,False
plasmid_8,184+,True,plasmid_8,184,1902,0.50735,0.537855,5,0.32387,False
plasmid_9,"79-,198-,109+,200-,57+",False,plasmid_9,109,39131,1.067562,0.196596,20,0.387698,False
plasmid_10,55+,True,plasmid_10,55,16520,1.136835,0.669068,42,0.356719,False
plasmid_11,114+,True,plasmid_11,114,7758,0.96245,0.558134,25,0.35241,False
plasmid_12,"136+,199+,206+,5-",False,plasmid_12,136,56213,1.356769,0.083753,17,0.388113,False
plasmid_13,35+,True,plasmid_13,35,23523,1.796339,0.489011,37,0.397866,False
plasmid_14,185+,True,plasmid_14,185,1835,9.3007,0.853951,2,0.507357,False
plasmid_15,"202-,163+",True,plasmid_15,163,3893,6.044399,0.896224,9,0.496789,False
plasmid_16,"99+,163+,207+",False,plasmid_16,163,13531,0.640964,0.267756,12,0.393984,False
plasmid_17,163+,False,plasmid_17,163,3283,0.410659,0.922936,3,0.493451,False
plasmid_18,"151+,199+,1-",False,plasmid_18,199,65012,0.888646,0.018135,4,0.375531,False
plasmid_19,"40-,199+,206+,63-",False,plasmid_19,199,38317,1.133021,0.03077,4,0.379701,False
plasmid_20,"89+,199+",False,plasmid_20,199,12402,1.181957,0.095065,4,0.376552,False
plasmid_21,"26-,199+",False,plasmid_21,199,30526,1.034596,0.038623,4,0.386556,False
plasmid_22,"139-,199+",False,plasmid_22,199,6272,1.242263,0.187978,4,0.380261,False
plasmid_23,199+,False,plasmid_23,199,1276,5.188082,0.923981,4,0.350313,False
plasmid_24,"140-,200+,76+",False,plasmid_24,200,18733,1.03019,0.051727,4,0.373565,False
plasmid_25,"200+,154-",False,plasmid_25,200,4755,1.014609,0.203785,4,0.372029,False
plasmid_26,200+,False,plasmid_26,200,1066,0.418742,0.909006,4,0.353659,False
plasmid_27,"36+,198+,130+",False,plasmid_27,198,31100,1.031773,0.040386,4,0.384502,False
plasmid_28,"129-,198+,44+",False,plasmid_28,198,27550,0.818252,0.04559,4,0.380399,False
plasmid_29,"179+,198+,188+",False,plasmid_29,198,5202,1.547031,0.241446,4,0.356209,False
plasmid_30,"152+,198+,125-",False,plasmid_30,198,11831,0.70439,0.106162,4,0.347054,False
plasmid_31,198+,False,plasmid_31,198,1324,10.025346,0.947885,4,0.397281,False
