,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"31-,13+,26+,45+,25-,49+,1+,27+,6-,46-,34-,43+,23-,28-,38-,46-",False,plasmid_0,45,871505,0.986193,0.030685,150,0.370071,False
plasmid_1,"26+,45+,25-,33+,3+,37-,36-,30+,5-",False,plasmid_1,45,558234,1.172594,0.037724,59,0.38471,False
plasmid_2,"26+,45+,25-,49+,14+,28-,2-",False,plasmid_2,45,550955,0.949137,0.012226,22,0.374953,False
plasmid_3,"32+,10+",True,plasmid_3,10,68770,1.57566,0.840715,148,0.340003,True
plasmid_4,"47-,22+,47+,34-,42+,15+,32-",True,plasmid_4,15,31413,1.071522,0.865215,104,0.362398,False
plasmid_5,"41-,41-,40+,44-,17+,42-,34+",True,plasmid_5,17,17787,0.401819,0.496205,18,0.296509,False
plasmid_6,24+,True,plasmid_6,24,5143,40.187132,0.700953,8,0.368073,True
plasmid_7,"30-,36+,37+,8-,29+,19+,29+,11-,29-,18+,29+,16+",False,plasmid_7,19,274382,0.912405,0.044941,20,0.364368,False
plasmid_8,26+,True,plasmid_8,26,1795,8.131679,0.872981,2,0.513649,False
plasmid_9,"7+,33-,25+",False,plasmid_9,25,159709,1.12687,0.029472,26,0.383116,False
plasmid_10,"49-,25+",True,plasmid_10,25,3359,5.495978,0.924085,4,0.493599,False
plasmid_11,33+,False,plasmid_11,33,610,2.098322,0.752459,6,0.514754,False
plasmid_12,28+,True,plasmid_12,28,1681,0.819129,0.785247,5,0.393813,False
