,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"19-,39-,34-,47+,35-,49+,4+",False,plasmid_0,47,190114,1.094488,0.033385,28,0.387736,False
plasmid_1,"2+,48+,34-,47+,35-,12+",False,plasmid_1,47,422936,0.999607,0.011217,7,0.375026,False
plasmid_2,"16+,39-,34-,47+,35-,49+,41+,10+",False,plasmid_2,47,148146,1.257525,0.03992,17,0.39885,False
plasmid_3,"33+,38-,27+",False,plasmid_3,33,10228,0.349968,0.678334,20,0.336234,False
plasmid_4,23+,True,plasmid_4,23,7998,0.486425,0.849462,25,0.354089,False
plasmid_5,32+,True,plasmid_5,32,4701,0.515137,0.865773,8,0.362689,False
plasmid_6,"31+,40+,53-",True,plasmid_6,31,5053,0.80387,0.79814,23,0.40471,False
plasmid_7,"53+,40-,55-,37+,24+,37-",True,plasmid_7,24,10164,0.58986,0.800669,94,0.371901,False
plasmid_8,"25+,51+,50+,45+,46-,43-,52-,40-,55-,22-,50+,44-,46-",True,plasmid_8,25,16435,0.60352,0.436568,37,0.345969,False
plasmid_9,26+,True,plasmid_9,26,5846,0.538046,0.55183,11,0.37051,False
plasmid_10,"30+,38-,28+,43-,52-,40-,55-",False,plasmid_10,28,11263,0.71428,0.253574,27,0.366776,False
plasmid_11,35+,True,plasmid_11,35,1795,4.859569,0.872981,2,0.512535,False
plasmid_12,"56-,34+,48-,7-,36+,8-",False,plasmid_12,34,238663,1.015637,0.01518,12,0.379141,False
plasmid_13,"34+,39+",True,plasmid_13,34,3894,2.538093,0.895994,9,0.495891,False
plasmid_14,48+,False,plasmid_14,48,80,0.408897,0.925,1,0.475,False
plasmid_15,"40+,52+,43+,46+,44+,50-",False,plasmid_15,40,770,0.808913,0.288312,13,0.363636,False
