,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"43+,68+,77-,62-,74+,63-,4-",False,plasmid_0,74,167513,1.022481,0.037639,28,0.381367,False
plasmid_1,"11-,68+,77-,62-,74+,63-,71-,16+",False,plasmid_1,74,137722,1.247771,0.036937,11,0.395115,False
plasmid_2,"68+,77-,62-,74+,63-",True,plasmid_2,74,5780,6.152658,0.867301,10,0.502941,False
plasmid_3,"42-,65+,36+",True,plasmid_3,36,41414,0.570006,0.481673,43,0.345922,False
plasmid_4,54+,False,plasmid_4,54,7108,0.302529,0.766038,7,0.322594,False
plasmid_5,58+,True,plasmid_5,58,4330,0.688685,0.74642,8,0.347344,False
plasmid_6,52+,True,plasmid_6,52,8263,0.639181,0.713542,35,0.357255,False
plasmid_7,63+,False,plasmid_7,63,1782,1.358996,0.879349,2,0.513468,False
plasmid_8,"79-,62+,23+",False,plasmid_8,62,45447,0.782832,0.077167,10,0.377957,False
plasmid_9,"65+,34+",True,plasmid_9,65,26786,1.189754,0.390764,21,0.386135,False
plasmid_10,"65+,76+,8-",False,plasmid_10,65,83150,0.855535,0.011269,3,0.367865,False
plasmid_11,65+,False,plasmid_11,65,973,0.909489,0.963001,3,0.368962,False
