,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"71-,68+,13-,79+,74+,79+,73-,67+,85+,58+,81+,59-,19-,63-",False,plasmid_0,81,141675,1.213437,0.043981,24,0.386349,False
plasmid_1,"7-,64-,27-,67+,85+,58+,81+,59-,12-",False,plasmid_1,81,231182,1.262086,0.022324,12,0.392708,False
plasmid_2,"67+,85+,58+,81+,59-",True,plasmid_2,81,5813,6.186485,0.862377,10,0.501634,False
plasmid_3,"60+,80+,70+,57+,22+,62+,66+,80+",True,plasmid_3,22,52798,1.533548,0.74518,109,0.353157,False
plasmid_4,"80+,70+,57+,35+",True,plasmid_4,35,21347,0.704658,0.625896,26,0.329133,False
plasmid_5,"45+,82+,61-,55-,24+,62+",True,plasmid_5,24,52216,1.351226,0.633312,105,0.357209,False
plasmid_6,34+,True,plasmid_6,34,18057,1.012772,0.67586,37,0.350224,False
plasmid_7,38+,True,plasmid_7,38,15054,1.037488,0.547097,27,0.378438,False
plasmid_8,59+,False,plasmid_8,59,1815,1.61361,0.863361,2,0.510193,False
plasmid_9,"23+,83-,61+,84+,53-",False,plasmid_9,61,50816,1.144135,0.077417,63,0.377853,False
plasmid_10,"43-,83-,61+",False,plasmid_10,61,11085,0.544112,0.054308,2,0.331439,False
plasmid_11,61+,False,plasmid_11,61,943,2.797504,0.638388,2,0.369035,False
plasmid_12,"80+,69+,57+",True,plasmid_12,57,3944,1.629238,0.389452,8,0.372465,False
