,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"23-,30-,4-,25-,38+,23-,41+,1-",False,plasmid_0,38,1137932,1.012474,0.012835,30,0.376675,False
plasmid_1,"21+,22-,8-,22-,17-,27-,15-,27+,9+,27-,16+,27-,3-,42+,25-,38+,23-,41+,11-,26-,28-,24+,24+",False,plasmid_1,38,637171,1.001487,0.165893,259,0.365858,False
plasmid_2,"42-,37+,35+,5+,35-,36-,42+,25-,38+,23-,30-,7-",False,plasmid_2,38,410557,1.095671,0.029146,39,0.384361,False
plasmid_3,"13+,26+,29+,19+,26-,34-,40+,31-,33+,19+",True,plasmid_3,29,36769,0.753144,0.361255,87,0.349398,False
plasmid_4,"6-,40+,31-,32-,12+",False,plasmid_4,12,198640,0.940122,0.141583,118,0.371244,False
plasmid_5,"14+,32+,31+,40-",True,plasmid_5,14,16945,0.402636,0.525465,26,0.292122,False
plasmid_6,"32+,31+,39+,18+,39-",True,plasmid_6,18,7193,0.891138,0.771305,50,0.355624,False
plasmid_7,20+,True,plasmid_7,20,5077,24.844362,0.709868,8,0.36754,True
plasmid_8,25+,True,plasmid_8,25,1748,3.027225,0.896453,2,0.517162,False
plasmid_9,"30+,23+",True,plasmid_9,23,3889,1.560349,0.897146,9,0.4973,False
plasmid_10,41+,False,plasmid_10,41,80,0.358033,0.925,1,0.475,False
plasmid_11,26+,False,plasmid_11,26,1681,1.098164,0.785247,5,0.393813,False
plasmid_12,"31-,33+,2+",False,plasmid_12,33,491731,1.000002,0.001245,18,0.375014,False
plasmid_13,"31-,33+",False,plasmid_13,33,703,0.809961,0.652916,16,0.369844,False
plasmid_14,31+,False,plasmid_14,31,373,0.686698,0.506702,1,0.367292,False
