,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"18-,48+,41-,58+,39+,51+,43+,3-,55-,64+,63-,52-,70-,59+,55-",False,plasmid_0,58,310512,1.223134,0.016756,13,0.39175,False
plasmid_1,"4-,42-,2-,41-,58+,39+,51+,43+,7-",False,plasmid_1,58,608248,1.027196,0.010675,31,0.375442,False
plasmid_2,40+,False,plasmid_2,40,2708,0.37066,0.853028,2,0.299483,False
plasmid_3,33+,False,plasmid_3,33,11659,0.397712,0.821168,12,0.317351,False
plasmid_4,36+,True,plasmid_4,36,9079,0.949823,0.888424,79,0.355986,False
plasmid_5,32+,True,plasmid_5,32,13580,0.708911,0.862297,37,0.350957,False
plasmid_6,38+,True,plasmid_6,38,3174,8.603055,0.573409,7,0.328607,True
plasmid_7,"39+,51+,43+",True,plasmid_7,39,3893,5.208015,0.896224,9,0.496275,False
plasmid_8,"41-,71-,39+,21-,54-,12-",False,plasmid_8,39,126342,0.940792,0.041079,14,0.379565,False
plasmid_9,41+,True,plasmid_9,41,1815,6.622872,0.863361,2,0.510193,False
