,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"32+,19-,45+,31-,32+,2-,47+,23-,43+,25-,46-,13+",False,plasmid_0,43,597695,1.001014,0.027984,129,0.374161,False
plasmid_1,"9-,24+,6-,45+,31-,33+,7+,30-,23-,43+,25-,46-,48-,5-,27-,34+,29+,3-,30-",False,plasmid_1,43,1029353,1.036282,0.059012,218,0.378775,False
plasmid_2,"40+,10+",True,plasmid_2,10,68770,1.553891,0.842228,145,0.340003,True
plasmid_3,"38+,38+,37+,39+,16+,33-,31+,44-,21+,44+",True,plasmid_3,21,24310,0.872522,0.57536,60,0.311929,False
plasmid_4,"27-,35+,29+,8+,26-,18+,26-,11-,26+,17-,26-,15+,38+",False,plasmid_4,18,284216,1.024432,0.043386,20,0.362126,False
plasmid_5,22+,True,plasmid_5,22,5143,13.52909,0.700758,8,0.368268,True
plasmid_6,25+,True,plasmid_6,25,1641,2.507055,0.954906,2,0.527118,False
plasmid_7,"23+,47-,1-,24+,20-",False,plasmid_7,23,731637,0.997914,0.007807,8,0.358795,False
plasmid_8,23+,True,plasmid_8,23,3279,1.46515,0.924062,3,0.494053,False
plasmid_9,31+,False,plasmid_9,31,373,2.088766,0.506702,1,0.367292,False
