,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"8-,39-,27+,50+,31-,14+,36+",False,plasmid_0,50,177239,1.244917,0.029356,13,0.397125,False
plasmid_1,"3+,33-,15+,53-,27+,50+,31-",False,plasmid_1,50,327219,0.994756,0.020586,22,0.37276,False
plasmid_2,"7-,39-,27+,50+,31-",False,plasmid_2,50,160955,1.112039,0.039433,28,0.385108,False
plasmid_3,"51-,25+,51+,45-,26+,33+,17+,34+,21-,34+,11-,34-,20-,34+",False,plasmid_3,26,137630,0.824201,0.172506,139,0.361273,False
plasmid_4,"37-,22-,42+,38-,43+,12-,44+,41-,35-,29+",True,plasmid_4,29,68770,0.830857,0.762905,135,0.340017,True
plasmid_5,"45-,18+,54+,30-",True,plasmid_5,18,24594,1.044898,0.816907,77,0.364479,False
plasmid_6,31+,True,plasmid_6,31,1795,3.16789,0.872981,2,0.513092,False
plasmid_7,"19-,32+,1+,53-,27+",False,plasmid_7,27,693259,0.993014,0.013765,21,0.36734,False
plasmid_8,"39-,27+",True,plasmid_8,27,3889,1.8573,0.897146,9,0.496786,False
plasmid_9,53+,False,plasmid_9,53,80,0.384074,0.925,1,0.475,False
plasmid_10,"6-,33+",False,plasmid_10,33,267173,1.038654,0.00521,6,0.372294,False
plasmid_11,33+,True,plasmid_11,33,1684,1.152534,0.783848,5,0.393112,False
plasmid_12,"35+,40+,44-,13+,37+",True,plasmid_12,35,43480,0.918707,0.395561,36,0.358763,False
