,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"11+,95-,59+,86+,52+",False,plasmid_0,59,101416,0.864864,0.194634,50,0.362428,False
plasmid_1,62+,False,plasmid_1,62,7977,0.339137,0.7044,14,0.313276,False
plasmid_2,"57+,106-,73-,111+,30+",True,plasmid_2,30,47243,0.810976,0.801452,80,0.350147,False
plasmid_3,"103+,54+,71+,128+,99+,75-,68+,126+,104+,97-,86-,91+",True,plasmid_3,71,31290,0.956621,0.420678,44,0.360626,False
plasmid_4,53+,False,plasmid_4,53,10554,0.380546,0.624503,13,0.319689,False
plasmid_5,63+,False,plasmid_5,63,6808,0.296997,0.503378,4,0.319771,False
plasmid_6,"110+,127-,121+,100-,48+,129+,107+,102+,66-",True,plasmid_6,48,23353,1.065298,0.648696,52,0.367662,False
plasmid_7,"55+,64+,118+,105+,109+,127-,122+",True,plasmid_7,55,17447,0.843974,0.557861,27,0.352038,False
plasmid_8,"72+,106+,120-,129+,108+,102+",True,plasmid_8,72,6566,1.080125,0.505787,10,0.377094,False
plasmid_9,37+,True,plasmid_9,37,22807,1.05692,0.533433,14,0.376946,False
plasmid_10,"89-,95+",True,plasmid_10,95,3280,0.679286,0.36311,2,0.359451,False
plasmid_11,95+,False,plasmid_11,95,1301,1.240733,0.91545,2,0.433513,False
plasmid_12,"42+,96+,49-,96+,25+",False,plasmid_12,96,75406,0.954691,0.025462,1,0.380288,False
plasmid_13,"96-,46+,96+,36+",False,plasmid_13,96,41368,0.558769,0.046413,1,0.344276,False
plasmid_14,"51-,104-,116+,64+,119+,105+,109+,127-,122+",False,plasmid_14,64,21548,0.584003,0.257797,17,0.36848,False
