,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"33-,95+,68-,86-,32-,62+,81+,59-,83-,7-,96-,68-,35+,87-,68+,44-,68+,97+,50+",False,plasmid_0,81,206812,1.231921,0.072389,31,0.389808,False
plasmid_1,"21-,76-,62+,81+,59-,74-,37-,93-,68+,96+,25+",False,plasmid_1,81,118856,1.301488,0.059004,30,0.389513,False
plasmid_2,"64+,38+,93-,68+,97+,49+,71+,92+,58+,64+,67+,70+,64-,54+",True,plasmid_2,70,42463,1.124279,0.719968,91,0.35996,False
plasmid_3,39+,True,plasmid_3,39,17184,1.097619,0.662826,25,0.350035,False
plasmid_4,"19-,92-,71-,82-,90-,36+,97-,68-,13-,72+,2-,84-,76-,62+,100+,59-,83-,24-,82+",False,plasmid_4,36,385873,1.230791,0.052271,58,0.383409,False
plasmid_5,55+,True,plasmid_5,55,5129,5.169038,0.561903,7,0.369468,True
plasmid_6,"16-,74+,59+,100-,62-",False,plasmid_6,59,74807,1.318002,0.068576,12,0.402917,False
plasmid_7,"74+,59+",True,plasmid_7,59,3887,1.049096,0.897607,9,0.496527,False
plasmid_8,62+,True,plasmid_8,62,1835,0.975849,0.853951,2,0.507357,False
plasmid_9,"18+,88-,68+,97+,73+,79+",False,plasmid_9,68,64626,1.117229,0.010305,1,0.375081,False
plasmid_10,"23-,89-,68+,97+,6+",False,plasmid_10,68,152126,1.157427,0.004378,1,0.378758,False
plasmid_11,"68+,97+,29+",False,plasmid_11,68,35268,1.111364,0.018884,1,0.3787,False
plasmid_12,"68+,96+,52+",False,plasmid_12,68,7307,1.212014,0.091145,1,0.363213,False
plasmid_13,"68+,97+,45-",False,plasmid_13,68,11844,1.449962,0.056231,1,0.401385,False
plasmid_14,"68+,96+,15-",False,plasmid_14,68,73435,1.119283,0.009069,1,0.373078,False
plasmid_15,"68+,97+,42+",False,plasmid_15,68,16018,0.964592,0.041578,1,0.370209,False
plasmid_16,"68+,96+,60-",False,plasmid_16,68,4160,1.136392,0.160096,1,0.360577,False
plasmid_17,"68+,97+,1+",False,plasmid_17,68,358905,0.923792,0.004737,2,0.376827,False
plasmid_18,68+,False,plasmid_18,68,942,1.262612,0.707006,1,0.35138,False
plasmid_19,"94+,4+,91-,82+,71+,94+,56-,94-",False,plasmid_19,71,132120,1.084448,0.019096,8,0.374697,False
plasmid_20,"71+,94+,5+,91-,82+,71+,92+,12+",False,plasmid_20,71,205820,1.085781,0.006209,3,0.375619,False
plasmid_21,"82+,71+",False,plasmid_21,71,942,6.081178,0.639066,2,0.369427,False
