,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"41+,19+,33-,16+,34+,25-,36+,10+,34+,26+,31-,15+,33-,17+,41-",False,plasmid_0,26,367524,0.87666,0.273321,195,0.357968,False
plasmid_1,34+,False,plasmid_1,34,1301,0.361694,0.91545,2,0.432744,False
plasmid_2,"58+,5+,37+,21-,37+,56+,29+,31-,50+,36+,7-,37+,55-,22-",False,plasmid_2,37,402020,0.964955,0.018046,8,0.374315,False
plasmid_3,"37-,6-,55+,37-,14+,37+,56+,8+",False,plasmid_3,37,400395,0.930703,0.013252,4,0.372822,False
plasmid_4,"46-,4+,37+,56+,11-",False,plasmid_4,37,283859,1.078003,0.003382,1,0.383151,False
plasmid_5,"35+,27+,37+,56+,2-",False,plasmid_5,37,384284,0.923881,0.002498,1,0.373994,False
plasmid_6,"48+,57+,48+,40-,51+,53+,51+,28-,37+,56+,24-",False,plasmid_6,37,23776,0.912715,0.048452,2,0.320659,False
plasmid_7,"48-,20-,37+,56+",False,plasmid_7,37,28413,0.788747,0.033787,1,0.30215,False
plasmid_8,"37+,56+",False,plasmid_8,37,1066,0.355368,0.900563,1,0.353659,False
plasmid_9,"50+,36+",False,plasmid_9,36,1259,0.465369,0.886418,2,0.382049,False
