,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"45+,69-,28+,91+,71-,79-",True,plasmid_0,45,38240,1.273868,0.853896,86,0.35659,False
plasmid_1,"84+,66+,109+,41-,56+,42+,83+,49+,38+,106+,100-,83-,114+,104+,34+,91+,71-,84+,102+",True,plasmid_1,49,70364,1.007327,0.808709,160,0.353448,False
plasmid_2,32+,True,plasmid_2,32,24907,0.734978,0.692095,28,0.322319,False
plasmid_3,"107-,47+,107+,100-,83-,114+,105+,43+,101+,61+",True,plasmid_3,43,17508,0.678336,0.607608,25,0.336532,False
plasmid_4,"84+,66+,109+,40+,103+,99+",True,plasmid_4,40,14800,1.068892,0.540743,16,0.337162,False
plasmid_5,"101+,101+,61+",False,plasmid_5,61,2856,0.47354,0.566877,3,0.378151,False
plasmid_6,"115-,64+,110+,113-,27+,68+,16+,74+",False,plasmid_6,68,96907,1.139777,0.05853,9,0.377238,False
plasmid_7,"111-,30+,68+,2-,74-",False,plasmid_7,68,254461,1.045342,0.004633,1,0.372136,False
plasmid_8,"48-,68+,1+",False,plasmid_8,68,661909,0.968732,0.003343,2,0.376176,False
plasmid_9,68+,False,plasmid_9,68,1338,2.720682,0.881166,1,0.347534,False
plasmid_10,"57-,72+,31+,72+,37-,72-",False,plasmid_10,72,48175,0.787341,0.059782,1,0.362076,False
plasmid_11,"74-,25-,69+,6-",False,plasmid_11,69,148951,0.993249,0.007875,5,0.368806,False
plasmid_12,"96-,112-,96-,94-,95-,75+,69+,24-,88+",False,plasmid_12,69,34080,0.940676,0.034419,5,0.362324,False
plasmid_13,"36+,69+,44+",False,plasmid_13,69,26183,0.364088,0.0448,5,0.307872,False
plasmid_14,69+,False,plasmid_14,69,1324,3.952743,0.885952,5,0.362538,False
plasmid_15,"105-,114-,83+,100+",False,plasmid_15,83,704,1.793853,0.346591,1,0.372159,False
