,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"19-,58+,36-,62+,30+,59+,36-,63+,18-,61-,36+,57-,38+,56-,36-,60-,25-,37-,24+,37-,27+,62-",True,plasmid_0,30,165951,1.169619,0.301848,112,0.362932,False
plasmid_1,"12+,56-,36-,63+,22+",False,plasmid_1,22,123334,0.965664,0.202993,51,0.360103,False
plasmid_2,"34-,60+,36+,59-,15+",False,plasmid_2,36,66480,1.379168,0.017584,1,0.392178,False
plasmid_3,"8-,35-,14+,61-,36+,57-,3+",False,plasmid_3,36,465463,1.00519,0.002765,2,0.372867,False
plasmid_4,"40-,46+,2-,60+,36+,59-,5-",False,plasmid_4,36,551161,1.088249,0.003863,2,0.379151,False
plasmid_5,"49-,55-,65-,45-,1-,62-,36+,56+,9-",False,plasmid_5,36,462801,0.956451,0.010568,7,0.373372,False
plasmid_6,"16+,62-,36+,58-,11-",False,plasmid_6,36,142893,0.97223,0.008181,1,0.370039,False
plasmid_7,"63-,36+",False,plasmid_7,36,1277,14.965839,0.915427,1,0.349256,False
plasmid_8,36+,False,plasmid_8,36,1215,0.772162,0.96214,1,0.35144,False
plasmid_9,"29+,37+,28+",False,plasmid_9,37,32318,0.415621,0.029705,1,0.31484,False
