,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"70-,97+,73+,106-,122+,108-,79+,107+",False,plasmid_0,97,2606,9.314462,0.062548,2,0.498849,False
plasmid_1,"41+,58+,59+,71+,51+,71+,43-,71+,82+,71-,32+",True,plasmid_1,82,82229,0.727525,0.646803,243,0.349183,False
plasmid_2,55+,True,plasmid_2,55,5589,0.631557,0.786724,6,0.337091,False
plasmid_3,57+,False,plasmid_3,57,4511,0.31254,0.674573,6,0.32321,False
plasmid_4,50+,False,plasmid_4,50,8781,0.310467,0.610978,6,0.314201,False
plasmid_5,44+,True,plasmid_5,44,15534,0.540633,0.755697,110,0.354384,False
plasmid_6,"94+,68+,94+,123-,31-,56+",True,plasmid_6,56,34832,0.947982,0.70886,38,0.371612,False
plasmid_7,"33+,74+,28+,78+,69-",False,plasmid_7,78,62163,1.528132,0.01044,9,0.402297,False
plasmid_8,"10-,72-,99-,84+,112+,102-,34+,78+,69-",False,plasmid_8,78,122111,0.970978,0.015289,26,0.373963,False
plasmid_9,"78+,69-,118-,100+,83+",False,plasmid_9,78,2353,7.757891,0.244369,8,0.508287,False
plasmid_10,"69+,98+,21-,75+",False,plasmid_10,98,48670,0.964482,0.003904,3,0.379659,False
plasmid_11,"69+,98+,39+,75+,35+",False,plasmid_11,98,45117,0.814853,0.015715,11,0.371501,False
plasmid_12,98+,False,plasmid_12,98,80,2.365369,0.925,1,0.475,False
plasmid_13,"47+,77+,92-",True,plasmid_13,47,12705,0.53199,0.521448,13,0.329713,False
