,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"78+,172-,185+,138-,177+,5-",False,plasmid_0,185,86272,1.440007,0.060309,13,0.404685,False
plasmid_1,"172-,185+,138-,186-,24+",False,plasmid_1,185,37024,0.925946,0.142151,15,0.387803,False
plasmid_2,"153+,71+",True,plasmid_2,153,16662,0.911427,0.304825,50,0.354999,False
plasmid_3,144+,True,plasmid_3,144,2847,0.561612,0.981033,3,0.342466,False
plasmid_4,174+,False,plasmid_4,174,1693,0.362256,0.822209,15,0.316598,False
plasmid_5,123+,True,plasmid_5,123,5193,1.077513,0.875602,14,0.347391,False
plasmid_6,19+,True,plasmid_6,19,38057,1.012553,0.873873,68,0.352261,False
plasmid_7,164+,True,plasmid_7,164,2088,0.568957,0.699713,4,0.316571,False
plasmid_8,38+,True,plasmid_8,38,23155,1.002241,0.914446,59,0.366012,False
plasmid_9,114+,True,plasmid_9,114,6278,0.776973,0.809653,35,0.355368,False
plasmid_10,125+,False,plasmid_10,125,5018,0.338003,0.648067,9,0.325229,False
plasmid_11,126+,True,plasmid_11,126,4541,0.740251,0.745431,13,0.352345,False
plasmid_12,154+,True,plasmid_12,154,2460,0.77155,0.75935,19,0.39878,True
plasmid_13,156+,True,plasmid_13,156,2397,0.826804,0.724656,21,0.352107,False
plasmid_14,42+,True,plasmid_14,42,20573,1.483448,0.770087,46,0.381811,False
plasmid_15,141+,True,plasmid_15,141,3120,0.822537,0.498077,3,0.324679,False
plasmid_16,171+,True,plasmid_16,171,1796,0.44914,0.461024,1,0.317929,False
plasmid_17,76+,True,plasmid_17,76,13530,1.037968,0.619586,15,0.391944,False
plasmid_18,172+,True,plasmid_18,172,1795,11.364751,0.872981,2,0.513649,False
plasmid_19,"15+,177-,138+",False,plasmid_19,138,45197,1.165766,0.104144,26,0.396818,False
plasmid_20,"129+,186+,138+",True,plasmid_20,138,7338,1.881971,0.423004,4,0.41728,False
plasmid_21,"177-,138+",True,plasmid_21,138,3889,3.364929,0.897146,9,0.496786,False
