,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"82+,35-,63+,10+,64-,54+,89+,48-,37-,38+,72-,92+,68+,64-,56+,64+,4+,97+",False,plasmid_0,56,323436,1.106426,0.058262,44,0.386021,False
plasmid_1,"88+,89+,85-,74+,17-,65-,34-,67-,51-,81+,112+,111+,39+,44+,116+,68+,53+,42+,100+,95+,66-,78+,101-,49-,76-,86-,94+,99+,83-,98-,32+,57+,36+,74-,30-,67-,28-,101+,79-,66+,96+,100-,46-,59-,52+,64+,68-,92-,72+,61-,37+,103-,81+,105-,41+,103-",True,plasmid_1,52,175371,1.370028,0.737619,277,0.342542,False
plasmid_2,"38+,72-,93-,44+,47+",True,plasmid_2,38,15619,0.465209,0.724694,29,0.325501,False
plasmid_3,"95+,66-,79+,101-,49-,76-,87+,94+,99+,84+,98-,24+,73+,107-,103-,81+,105-,60+,33-,57-,32-,98+",True,plasmid_3,24,57919,0.904147,0.693935,102,0.363905,False
plasmid_4,"57+,33+,60-,105+,81-,103+,40+,112-,81-",True,plasmid_4,33,19680,0.971937,0.677236,38,0.369461,False
plasmid_5,"112-,81-,103+,40+",False,plasmid_5,40,6445,0.434696,0.655237,13,0.379209,True
plasmid_6,"43+,73+",True,plasmid_6,43,5009,2.025016,0.496706,7,0.354362,False
plasmid_7,"77-,8-,65+,31+,70-,1+,82-,26+",False,plasmid_7,65,859819,0.892386,0.003873,5,0.372218,False
plasmid_8,65+,False,plasmid_8,65,1301,0.471206,0.91545,2,0.431975,False
plasmid_9,"104-,59+",True,plasmid_9,59,1867,1.463234,0.86181,2,0.329941,False
plasmid_10,"76+,55+,70+,18-,63+,6-,63-,11+,63-,5+,69-",False,plasmid_10,70,486209,1.006498,0.003198,3,0.371184,False
plasmid_11,70+,False,plasmid_11,70,1109,0.703749,0.995491,2,0.376014,False
plasmid_12,"117-,62-,108+,113+,13+,75+,2+,71+,23-,71+,29-,71-,58+,110+,111-,112-,81-,103+,45+",False,plasmid_12,71,365153,1.031249,0.02086,10,0.37366,False
plasmid_13,"54-,64+",True,plasmid_13,64,3582,1.621887,0.520938,6,0.349805,False
plasmid_14,"14+,64+",False,plasmid_14,64,76712,1.159651,0.039772,7,0.37148,False
plasmid_15,"80+,20-,64+",False,plasmid_15,64,32951,1.145722,0.035598,5,0.394009,False
plasmid_16,"80+,27-,64+",False,plasmid_16,64,19104,1.104412,0.061401,5,0.390546,False
plasmid_17,"22-,64+",False,plasmid_17,64,28567,1.034258,0.041061,5,0.344313,False
plasmid_18,"60+,12-,108-",False,plasmid_18,60,85622,1.113852,0.015347,2,0.384784,False
plasmid_19,74+,False,plasmid_19,74,796,1.084327,0.742462,4,0.370603,False
