,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"7-,26-,9+,21+,37+,20+,27+,28+,34-,30+,34-,2+",False,plasmid_0,28,411411,1.072835,0.015602,27,0.377428,False
plasmid_1,"48+,15+",True,plasmid_1,15,7826,0.409302,0.79517,10,0.276386,False
plasmid_2,"14-,24-,33+,22+,24+,19+,44+,29+,39+,43+,48+,40+,13-,24-",True,plasmid_2,29,50023,0.983031,0.807728,185,0.336925,False
plasmid_3,"39+,43+,48+,40+,12+,33-,24+,16-,23-,25-,49+,44+,29+",True,plasmid_3,29,46016,1.099127,0.452603,88,0.347988,True
plasmid_4,"26-,3+,50-,21+,37+,20+,42-,1-,36+,11-,42+",False,plasmid_4,37,1698220,0.999772,0.003885,19,0.372597,False
plasmid_5,"31+,5+,23+,8-,31-,50-,21+,37+,20+,27+,4-,45-,38+",False,plasmid_5,37,469870,1.264358,0.049392,73,0.391813,False
plasmid_6,"39+,43+,48+",False,plasmid_6,39,236,0.657128,0.326271,1,0.385593,False
plasmid_7,"21+,47+,20+,42-",True,plasmid_7,21,5168,4.128845,0.903831,6,0.49942,False
plasmid_8,27+,False,plasmid_8,27,610,0.788582,0.752459,6,0.514754,False
plasmid_9,23+,False,plasmid_9,23,1336,0.983984,0.944611,4,0.427395,False
plasmid_10,"33-,24+",False,plasmid_10,24,1357,4.043362,0.575534,5,0.372881,False
