,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"7+,56-,32+,53+,34+,16-,40-",False,plasmid_0,53,240243,1.015316,0.019747,7,0.379129,False
plasmid_1,"57+,5+,40-,42+,44-,2-,41-,32+,53+,34+,57+,50-,4+",False,plasmid_1,53,810535,1.112903,0.032908,68,0.38383,False
plasmid_2,"11+,41-,32+,53+,34+",False,plasmid_2,53,125943,1.063667,0.050396,29,0.386334,False
plasmid_3,"23-,35-,12+,37+,30-,47+,46+,54+,49+,37+,17-,35-",False,plasmid_3,49,140761,0.92581,0.100603,102,0.363339,False
plasmid_4,"52-,33-,45-,14+",True,plasmid_4,14,68770,1.51517,0.81031,145,0.340294,True
plasmid_5,"36-,51+,52+,22+,48+,46+,55-,29-,55+",True,plasmid_5,22,31084,0.994903,0.809902,111,0.361601,False
plasmid_6,"24+,48+",False,plasmid_6,24,16467,0.369754,0.52924,25,0.290278,False
plasmid_7,"15-,39+,27+,39+,8-,44+,42-,40+",False,plasmid_7,27,233441,0.951748,0.044521,20,0.37239,False
plasmid_8,34+,True,plasmid_8,34,1795,8.081767,0.872981,2,0.513649,False
plasmid_9,"1-,38+,9+,37+,19-,56-,32+",False,plasmid_9,32,549794,0.914746,0.009756,21,0.374457,False
plasmid_10,"41-,32+",True,plasmid_10,32,3889,4.322711,0.897146,9,0.496786,False
plasmid_11,"56-,32+",True,plasmid_11,32,3359,0.450878,0.924085,4,0.493004,False
plasmid_12,56+,False,plasmid_12,56,80,0.705381,0.925,1,0.475,False
plasmid_13,"28+,39+,25-,39-,31+",False,plasmid_13,39,33449,0.488384,0.057939,4,0.32563,False
plasmid_14,"37+,26+",False,plasmid_14,37,15702,0.383118,0.084066,5,0.302191,False
plasmid_15,37+,True,plasmid_15,37,1681,2.637439,0.785247,5,0.393813,False
plasmid_16,48+,False,plasmid_16,48,331,0.593978,0.833837,15,0.374622,False
