,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"1-,30-,44+,28-,51+,10-,33+,3-,54+,35-,17-,46-,39+,34+,20+,18-,34+,9-,38-,28+,57-,30+,42+,12-,35+,55+,8-,53-,42-",False,plasmid_0,44,1333690,0.99656,0.063996,224,0.373119,False
plasmid_1,"42-,30-,44+,28-,38+,7+,35+",False,plasmid_1,44,174175,1.125831,0.033329,15,0.401619,False
plasmid_2,"30-,44+,28-,51+,6+,33-,13+",False,plasmid_2,44,281725,0.943059,0.020176,19,0.376513,False
plasmid_3,"32+,35+,55+,4-,55-",False,plasmid_3,32,232784,1.156191,0.012948,9,0.390826,False
plasmid_4,"38-,28+,57-,30+",True,plasmid_4,28,5762,1.506645,0.877473,11,0.498959,False
plasmid_5,34+,False,plasmid_5,34,1244,0.673167,0.896302,11,0.378617,False
plasmid_6,"54-,19+,35+",True,plasmid_6,35,26817,1.084624,0.377857,20,0.385875,True
plasmid_7,"16+,33+,14+,35+",False,plasmid_7,35,88967,1.198679,0.017771,8,0.391426,False
plasmid_8,"15-,35+",False,plasmid_8,35,35283,1.029401,0.017062,2,0.377434,False
plasmid_9,"35-,21-,35+",False,plasmid_9,35,17363,0.647768,0.069343,2,0.324195,False
