,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,42+,True,plasmid_0,42,16870,0.529318,0.899111,89,0.369413,False
plasmid_1,"48+,62-,36-",True,plasmid_1,48,35749,0.487628,0.773168,113,0.365493,False
plasmid_2,"80-,68-,82+,63+,80-,51+",True,plasmid_2,51,9143,1.456317,0.672318,13,0.403587,False
plasmid_3,"38-,62-,52+",True,plasmid_3,52,31241,0.632061,0.598732,30,0.333536,False
plasmid_4,"39+,76-,64+,21-,78+,64+,74-,43+",False,plasmid_4,39,74477,1.081178,0.199538,54,0.37805,False
plasmid_5,54+,True,plasmid_5,54,4450,0.427321,0.721573,10,0.37191,False
plasmid_6,"26+,72-,58+,71+",False,plasmid_6,71,37194,0.872998,0.099371,13,0.377373,False
plasmid_7,"66-,49+,35-,65-,58+,71+",False,plasmid_7,71,37362,1.314817,0.097318,11,0.411434,False
plasmid_8,"56+,72-,58+,71+",True,plasmid_8,71,7518,1.375658,0.422586,5,0.417132,False
plasmid_9,"5-,65-,58+,87-,61-,20+",False,plasmid_9,58,188519,1.035472,0.03328,27,0.383622,False
plasmid_10,"65-,58+",True,plasmid_10,58,3893,0.810142,0.896224,9,0.496275,False
plasmid_11,61+,True,plasmid_11,61,1845,6.280384,0.849322,2,0.505149,False
plasmid_12,"12+,83-,63+,79+,24-",False,plasmid_12,63,126607,0.991602,0.00526,1,0.369656,False
plasmid_13,"63+,79+,31-",False,plasmid_13,63,30272,1.006167,0.022001,1,0.368129,False
plasmid_14,"63+,79+,28+",False,plasmid_14,63,33444,1.062308,0.019914,1,0.374477,False
plasmid_15,"63+,79+,47-",False,plasmid_15,63,11501,0.981214,0.057908,1,0.362577,False
plasmid_16,"63+,81-,14-",False,plasmid_16,63,77368,1.032287,0.008608,1,0.378141,False
plasmid_17,"63+,79+,30+,63-",False,plasmid_17,63,32867,1.027477,0.040527,1,0.378556,False
plasmid_18,"63+,81-,16+,75-,64-,7+,59-",False,plasmid_18,63,183897,1.099172,0.007287,4,0.388196,False
plasmid_19,"63+,79+,1+",False,plasmid_19,63,187012,0.874723,0.00909,2,0.375628,False
plasmid_20,63+,False,plasmid_20,63,943,3.588275,0.706257,1,0.353128,False
plasmid_21,"18+,77-,64+,75+,9+",False,plasmid_21,64,155172,1.151379,0.00388,2,0.385256,False
plasmid_22,"44-,77-,64+,74-,55+",False,plasmid_22,64,18658,1.029692,0.032265,2,0.378926,False
plasmid_23,"6-,77-,64+",False,plasmid_23,64,125691,0.965796,0.00479,2,0.379884,False
plasmid_24,64+,False,plasmid_24,64,942,3.708933,0.639066,2,0.369427,False
