,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"9-,61+,76-,51+,81+,59+,28+",False,plasmid_0,81,137846,1.213863,0.041467,17,0.392554,False
plasmid_1,"6+,61+,76-,51+,81+,59+",False,plasmid_1,81,127201,1.053317,0.049897,29,0.385131,False
plasmid_2,42+,True,plasmid_2,42,9565,0.684079,0.903921,75,0.391427,False
plasmid_3,"36-,60-,47+",True,plasmid_3,47,29885,0.598556,0.733211,164,0.369483,False
plasmid_4,48+,False,plasmid_4,48,4630,0.327164,0.805832,3,0.347516,False
plasmid_5,44+,True,plasmid_5,44,7243,0.636657,0.767638,5,0.339638,False
plasmid_6,22+,True,plasmid_6,22,56406,0.79131,0.836844,133,0.370528,False
plasmid_7,"60+,54+",True,plasmid_7,54,4215,0.511659,0.390273,6,0.35089,True
plasmid_8,52+,True,plasmid_8,52,2867,0.534762,0.734217,7,0.363446,False
plasmid_9,49+,True,plasmid_9,49,4261,0.589479,0.659,4,0.380427,False
plasmid_10,46+,False,plasmid_10,46,5131,0.369837,0.534594,27,0.34808,False
plasmid_11,"61+,76-,51+",True,plasmid_11,51,3893,6.615778,0.896224,9,0.497046,False
plasmid_12,"14+,78+,25+,51+,89-,59+",False,plasmid_12,51,126438,0.906135,0.041048,14,0.379411,False
plasmid_13,59+,True,plasmid_13,59,1905,7.843835,0.822572,2,0.500262,False
