,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"38+,79-,40-,56-,35-,55-,48+,55+,21-,55+,23+,58-,12-,54+,15-",False,plasmid_0,48,228136,1.249096,0.25807,224,0.370275,False
plasmid_1,"41+,49+,17-,68+,42+,93+,50-,95+,102-",False,plasmid_1,93,61562,1.406051,0.103099,28,0.397226,False
plasmid_2,"43+,36+,43-,55+,24-,87-,1+,71+,19+,96+,42+,93+,50-,95+,26+,54+,16-,55+,35+,60+,40+,79+,97-,86-,46-,90+",False,plasmid_2,93,1094088,1.003165,0.039069,241,0.372999,False
plasmid_3,"29+,35+,56+",True,plasmid_3,29,26355,0.757386,0.833049,60,0.361146,False
plasmid_4,"90-,46+,86+,94+,59+,61+,91+,100+,89+,80+,90-,47+,86+,97+,79-",False,plasmid_4,47,8043,21.040083,0.240209,6,0.369141,False
plasmid_5,"95-,50+",True,plasmid_5,50,1782,8.605032,0.879349,2,0.514029,False
plasmid_6,"74+,82+,6+,50+,103+,42-,96-,28-,71-,33+",False,plasmid_6,50,132510,1.341678,0.044532,18,0.396295,False
plasmid_7,"14-,88-,2+,68+,42+,103-",False,plasmid_7,42,296322,1.334957,0.012024,10,0.394294,False
plasmid_8,"68+,42+",True,plasmid_8,42,3893,3.864007,0.896224,9,0.496789,False
plasmid_9,"96+,42+",True,plasmid_9,42,3363,0.464807,0.922985,4,0.493012,False
plasmid_10,"37+,32-,54+,11-",False,plasmid_10,54,96501,1.126396,0.013015,4,0.373789,False
plasmid_11,"20-,98+,53-,13+,54+,5+",False,plasmid_11,54,253755,1.102938,0.005541,5,0.373963,False
plasmid_12,"54+,9-,53+,98-,3+,55+,18-,65+,27+",False,plasmid_12,54,361751,0.976961,0.012547,37,0.366025,False
plasmid_13,"54+,10-,37-",False,plasmid_13,54,90051,1.047716,0.013937,4,0.364804,False
plasmid_14,"54+,31-",False,plasmid_14,54,14433,0.915475,0.086954,4,0.371787,False
plasmid_15,54+,False,plasmid_15,54,1324,3.608575,0.947885,4,0.397281,False
plasmid_16,55+,False,plasmid_16,55,1324,2.148411,0.94864,30,0.362538,False
plasmid_17,"34-,57+,25-,57+,30-,57-",False,plasmid_17,57,52154,0.821322,0.238448,22,0.359263,False
