,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"37+,15+,32-,58+,29+,61+,2-,31+,22+",False,plasmid_0,58,681663,1.000513,0.011862,19,0.370387,False
plasmid_1,"8+,62-,32-,58+,29+,39-,3+,41+,44+,36+",False,plasmid_1,58,423774,1.128911,0.049838,60,0.389977,False
plasmid_2,"4+,55-,51-,62-,32-,58+,29+,61+,1-",False,plasmid_2,58,876565,0.972861,0.010094,90,0.377479,False
plasmid_3,11+,True,plasmid_3,11,68650,0.790025,0.858966,147,0.340131,False
plasmid_4,"30-,56-,19+,47+,45-,59+,27-,59-",True,plasmid_4,19,31783,1.030591,0.79209,111,0.362017,False
plasmid_5,"49-,17-,35+,20+,35-,12+,35+,23+,35+,5-,41+,44+,36+",False,plasmid_5,23,284215,0.872937,0.043386,20,0.36212,False
plasmid_6,"33-,50+,54+,46-,14+,38-,57+,42-",True,plasmid_6,14,59097,0.792037,0.533107,54,0.352133,False
plasmid_7,"45+,47-",False,plasmid_7,45,704,0.928911,0.660511,16,0.370739,False
plasmid_8,32+,True,plasmid_8,32,1748,3.749319,0.896453,2,0.517162,False
plasmid_9,"29+,39-,7+",False,plasmid_9,29,124021,1.062592,0.037953,25,0.384225,False
plasmid_10,"29+,61+",True,plasmid_10,29,3359,2.437759,0.924085,4,0.493004,False
plasmid_11,39+,False,plasmid_11,39,610,1.144767,0.752459,6,0.514754,False
