,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"1+,50+,22+,46+,27+,9+,34-",False,plasmid_0,46,856760,1.003258,0.011811,21,0.371102,False
plasmid_1,"24-,24-,30+,28+,26+,52+,43-,47+,33+,31+,28-,40+,48+,36+,37+,5-,32+,22+,46+,27+,53-,3-,29-,16+,29-,12-,29+,15-,29-,14-",False,plasmid_1,46,717370,1.044953,0.094941,217,0.371787,False
plasmid_2,"6+,48+,36+,38+,2+,28+,13-,50+,22+,46+,27+,53-,41-,8-",False,plasmid_2,46,837092,0.984974,0.018088,50,0.375481,False
plasmid_3,"18+,37-,36-,49-,21-,49+",True,plasmid_3,18,15839,0.477674,0.808826,57,0.315424,False
plasmid_4,"39+,10+",True,plasmid_4,10,68770,1.155227,0.840715,148,0.340003,True
plasmid_5,20+,True,plasmid_5,20,6967,0.763159,0.781972,37,0.323095,False
plasmid_6,27+,True,plasmid_6,27,1795,1.928498,0.872981,2,0.513649,False
plasmid_7,"11+,42+,4+,32+,22+",False,plasmid_7,22,277046,1.114122,0.012861,10,0.394642,False
plasmid_8,"50+,22+",True,plasmid_8,22,3359,0.845002,0.924085,4,0.493004,False
plasmid_9,"23+,45-",True,plasmid_9,23,2676,1.027011,0.804933,41,0.322496,False
plasmid_10,28+,True,plasmid_10,28,1681,0.483729,0.785247,5,0.393813,False
plasmid_11,"49+,36+,37+",False,plasmid_11,37,809,1.022445,0.574784,16,0.363412,False
plasmid_12,"36+,38+,33-,51+",False,plasmid_12,38,1271,0.490818,0.361133,16,0.343037,False
