,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"47+,24-,77+,56+,60-,19-,90-,39-,65-,47+,38+,64+,69+,35-,27-,52-,40-,79-,79-,34-,36+,83-,81-,93-,68-,23+,35+,70-,64-,57-,83-,80-,91+,90-",True,plasmid_0,38,135317,1.145311,0.617535,160,0.35136,False
plasmid_1,"86+,1-,39-,68-,85-,33+,85+",False,plasmid_1,33,501944,0.902933,0.015354,12,0.372735,False
plasmid_2,"94-,32-,94+,83-,81-,93-,68-,85-,33+,85+",True,plasmid_2,33,13252,0.532447,0.364926,10,0.327875,False
plasmid_3,"77+,55-,60-,22+",True,plasmid_3,22,24603,0.964546,0.753201,44,0.358737,False
plasmid_4,"71-,11+,53-,43+",False,plasmid_4,43,114009,0.890376,0.024419,4,0.367988,False
plasmid_5,"30+,53+,29+",False,plasmid_5,53,18454,0.397454,0.227159,7,0.31229,False
plasmid_6,53+,False,plasmid_6,53,1301,1.041718,0.91545,2,0.431207,False
plasmid_7,"54-,28-,54+,3-,61-,63+,58-,17+,52+,13-,51-",False,plasmid_7,54,434321,0.9877,0.009949,9,0.368824,False
plasmid_8,"82-,15-,52+,25-",False,plasmid_8,52,82361,0.725602,0.054807,13,0.339712,False
plasmid_9,"31-,52+,26+,52+,12-,49+",False,plasmid_9,52,125238,0.835664,0.028146,6,0.352601,False
plasmid_10,"52+,45-,52+,44+,52+,14+,50+",False,plasmid_10,52,80702,0.858626,0.043605,5,0.353721,False
plasmid_11,"52+,48+",True,plasmid_11,52,3523,1.007178,0.332955,5,0.337213,False
plasmid_12,52+,False,plasmid_12,52,1324,0.71867,0.885952,5,0.362538,False
plasmid_13,"68+,93+,80+,83+,94-",False,plasmid_13,83,705,2.238041,0.131915,1,0.367376,False
