,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"49+,18-,43-,64+,38-,66-,2-",False,plasmid_0,64,444803,1.006056,0.010665,7,0.374768,False
plasmid_1,"8-,67+,43-,64+,38-,51-,37-,44-,5-",False,plasmid_1,64,293183,1.063551,0.080233,80,0.379664,False
plasmid_2,"10-,57-,69-,67+,43-,64+,38-,66-,20+,44-,9-",False,plasmid_2,64,277661,1.032917,0.043946,29,0.377179,False
plasmid_3,"44+,40+,62-,39+,62-,48+,55-,65-,35-,65+",True,plasmid_3,39,14263,0.733506,0.757695,114,0.349295,False
plasmid_4,15+,True,plasmid_4,15,62699,1.112984,0.844033,141,0.336257,True
plasmid_5,"65+,55+,22+",True,plasmid_5,22,27321,1.068767,0.873614,81,0.360309,False
plasmid_6,"26-,46-,28-,46+,14+,46-,31+,46-,27-",False,plasmid_6,31,136087,0.799398,0.090082,19,0.35772,False
plasmid_7,43+,True,plasmid_7,43,1751,3.187988,0.894917,2,0.516848,False
plasmid_8,"3+,51+,38+",False,plasmid_8,38,287644,1.126082,0.012387,10,0.393351,False
plasmid_9,"66+,38+",True,plasmid_9,38,3359,2.096851,0.924085,4,0.493004,False
plasmid_10,51+,False,plasmid_10,51,610,0.780383,0.752459,6,0.514754,False
plasmid_11,44+,False,plasmid_11,44,1681,0.903683,0.785247,5,0.393813,False
