,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"26+,110+,76+,108+,84+,27-,89+",False,plasmid_0,108,76317,1.054731,0.062162,7,0.38306,False
plasmid_1,"13-,90-,76+,108+,84+",False,plasmid_1,108,72451,1.320606,0.071814,13,0.412196,False
plasmid_2,"28-,86+,99+,109+,94+,97-,57+,86+,59-,91+",False,plasmid_2,99,55811,0.863325,0.167852,106,0.372023,False
plasmid_3,65+,True,plasmid_3,65,6800,0.690814,0.801176,37,0.324853,False
plasmid_4,"22+,107-,79-",True,plasmid_4,22,48269,1.133078,0.850132,88,0.347884,False
plasmid_5,50+,True,plasmid_5,50,11816,0.675391,0.799848,39,0.331669,False
plasmid_6,58+,True,plasmid_6,58,8536,0.547045,0.689199,17,0.308693,False
plasmid_7,"32+,107-,52+",True,plasmid_7,32,34298,0.759802,0.606187,55,0.352382,False
plasmid_8,53+,True,plasmid_8,53,9379,0.930331,0.783559,109,0.366777,False
plasmid_9,"24-,88-,46+,88-,44+",False,plasmid_9,46,74915,0.919952,0.137769,19,0.380725,False
plasmid_10,83+,True,plasmid_10,83,2394,1.068161,0.5401,1,0.354219,False
plasmid_11,84+,True,plasmid_11,84,1795,7.479943,0.872981,2,0.513649,False
plasmid_12,"43+,110+,76+",False,plasmid_12,76,20514,0.935487,0.176611,12,0.390075,False
plasmid_13,"3+,90-,76+",False,plasmid_13,76,124015,1.010017,0.037955,26,0.38426,False
plasmid_14,"90-,76+",True,plasmid_14,76,3889,2.808698,0.897146,9,0.4973,False
plasmid_15,76+,False,plasmid_15,76,3279,0.342044,0.924062,3,0.494053,False
plasmid_16,"55-,88+,74+",False,plasmid_16,88,13950,0.625099,0.069462,4,0.345735,False
plasmid_17,86+,True,plasmid_17,86,1686,1.481278,0.782918,5,0.393238,False
plasmid_18,"17+,97+",False,plasmid_18,97,55802,0.971681,0.004391,14,0.379735,False
