,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"85+,121+,89-,145+",False,plasmid_0,121,1420,6.758486,0.114789,2,0.484507,False
plasmid_1,44+,True,plasmid_1,44,15231,0.550743,0.910774,40,0.367409,False
plasmid_2,"79+,80-,25+",False,plasmid_2,79,42118,1.234827,0.039247,6,0.385465,False
plasmid_3,49+,True,plasmid_3,49,11612,0.638078,0.816569,22,0.357561,False
plasmid_4,45+,True,plasmid_4,45,15010,1.227808,0.813191,50,0.362159,False
plasmid_5,48+,True,plasmid_5,48,12416,0.479172,0.689675,24,0.353495,False
plasmid_6,67+,False,plasmid_6,67,3331,0.331746,0.761033,9,0.37106,False
plasmid_7,"156+,92+,88+,28-,98+,31+",False,plasmid_7,88,73121,1.494976,0.008876,9,0.400227,False
plasmid_8,"156+,92+,88+,4+",False,plasmid_8,88,120217,1.117794,0.014915,24,0.382741,False
plasmid_9,"156+,92+,88+",False,plasmid_9,88,1126,4.847581,0.510657,8,0.493783,False
plasmid_10,"156+,92+,135+,30+",False,plasmid_10,135,36551,1.069548,0.005198,3,0.377281,False
plasmid_11,"92+,135+,43-,91-,55-",False,plasmid_11,135,26971,0.785302,0.026287,11,0.370509,False
plasmid_12,135+,False,plasmid_12,135,80,2.036373,0.925,1,0.475,False
plasmid_13,"16+,80+,68-,162-",False,plasmid_13,80,64789,1.166905,0.014956,4,0.382688,False
plasmid_14,"10-,80+,34-",False,plasmid_14,80,110441,1.170439,0.008774,4,0.38234,False
plasmid_15,"2-,80+,6+,73+,12-",False,plasmid_15,80,339419,1.035423,0.003067,5,0.374219,False
