,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"142+,119+,139+,131+,140+",True,plasmid_0,139,4653,9.741974,0.352461,3,0.505265,False
plasmid_1,102+,True,plasmid_1,102,5540,0.66727,0.771841,26,0.32148,False
plasmid_2,"67+,75+,145-,105+",True,plasmid_2,67,29901,1.265516,0.689977,76,0.352062,False
plasmid_3,"72-,106+",True,plasmid_3,106,15906,0.820361,0.798881,26,0.316547,False
plasmid_4,86+,True,plasmid_4,86,8674,1.247694,0.612059,10,0.338252,False
plasmid_5,117+,True,plasmid_5,117,2960,0.792017,0.763176,8,0.369595,False
plasmid_6,123+,True,plasmid_6,123,2444,1.082925,0.529051,1,0.349018,False
plasmid_7,100+,True,plasmid_7,100,5712,0.970844,0.495098,3,0.344013,False
plasmid_8,116+,True,plasmid_8,116,3121,0.809191,0.575457,7,0.361423,False
plasmid_9,131+,False,plasmid_9,131,1702,0.816126,0.920682,2,0.519976,False
plasmid_10,"138+,135+,63+",False,plasmid_10,135,18202,1.192783,0.098506,24,0.394902,False
plasmid_11,"138+,135+,62-",False,plasmid_11,135,18265,1.357768,0.035532,9,0.405968,False
plasmid_12,"138+,135+",False,plasmid_12,135,1081,2.684117,0.531915,8,0.490287,False
plasmid_13,"25-,141+,138-",False,plasmid_13,141,34312,1.105313,0.005537,3,0.379955,False
plasmid_14,"78-,141+,138-",False,plasmid_14,141,10067,0.769127,0.070428,11,0.369028,False
plasmid_15,"141+,138-",False,plasmid_15,141,551,0.719828,0.344828,3,0.46098,False
plasmid_16,141+,False,plasmid_16,141,80,1.271713,0.925,1,0.475,False
