,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"2-,51+,81-,47-,61+,9-,78+,58+,4+,55-,12-,68+,51+,71+,47-,72-,31-,64-,23-,48-,5-,52-,6-,57+,60+,73-,35-,77-,58+,45-,56-,38+,58-",False,plasmid_0,71,1020998,1.081175,0.050058,190,0.379983,False
plasmid_1,"76-,68+,51+,71+,47-,61+,65-,69-,66+,69-,11+,54+,18+,17+,58-,77+,36-",False,plasmid_1,71,206660,1.247875,0.04295,38,0.391788,False
plasmid_2,"51+,71+,47-,72-,19+,64-,1-",False,plasmid_2,71,599609,1.003879,0.009891,10,0.375668,False
plasmid_3,"53+,62+,13-,62+,30+,42-,60+,74-,49-,63-,50+,60+",True,plasmid_3,50,104116,1.234936,0.79349,317,0.341216,False
plasmid_4,"60-,44+",True,plasmid_4,44,5812,0.535741,0.798692,97,0.32106,False
plasmid_5,"40+,56-,37-,52+",True,plasmid_5,40,20981,0.688975,0.311234,15,0.345265,False
plasmid_6,59+,False,plasmid_6,59,994,1.026605,0.965795,5,0.359155,False
plasmid_7,22+,True,plasmid_7,22,41473,0.688904,0.505895,19,0.324018,False
plasmid_8,51+,True,plasmid_8,51,1817,5.507582,0.862411,2,0.510182,False
plasmid_9,"61-,47+",True,plasmid_9,47,3893,3.705913,0.896224,9,0.496789,False
plasmid_10,"72+,47+",False,plasmid_10,47,3363,0.413151,0.922985,4,0.493012,False
plasmid_11,72+,False,plasmid_11,72,80,0.491829,0.925,1,0.475,False
plasmid_12,56+,False,plasmid_12,56,1241,1.368276,0.952458,4,0.435133,False
plasmid_13,"58+,20-,54+,15+,77-,58+,41+,55+,10+,48+,16-,77-",False,plasmid_13,48,275890,1.017842,0.018043,15,0.373178,False
plasmid_14,"33+,77-,58+,39+",False,plasmid_14,58,25109,0.762561,0.171293,65,0.338285,False
plasmid_15,"77-,58+,29-",True,plasmid_15,58,22730,0.772299,0.325429,19,0.339639,False
plasmid_16,"58+,14-,58-",False,plasmid_16,58,68647,1.094899,0.028231,4,0.374539,False
plasmid_17,"58+,7+",False,plasmid_17,58,133011,1.109351,0.007285,4,0.383803,False
plasmid_18,"32-,60+",False,plasmid_18,60,19252,0.934007,0.035113,59,0.370663,False
