,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"23-,36+,22+,31-,27+,10+",False,plasmid_0,36,104422,1.137436,0.049827,13,0.398585,False
plasmid_1,"23-,36+,22+,31-,27+,8+,24-,20+,40-,26-",False,plasmid_1,36,173732,1.102317,0.060962,92,0.383574,False
plasmid_2,"42-,19+,42+,26+,40+,14+,39-,26-,41+,3+,22-,44-,23+",False,plasmid_2,14,283197,0.945001,0.105347,101,0.373309,False
plasmid_3,23+,True,plasmid_3,23,1782,2.157768,0.879349,2,0.513468,False
plasmid_4,"44+,22+,31-,9-,42+,26+,39+,11+,38-,30-",False,plasmid_4,22,241857,1.067234,0.019549,11,0.380477,False
plasmid_5,"22+,31-",True,plasmid_5,22,3283,1.051337,0.922936,3,0.493756,False
plasmid_6,"26+,40+,16-",True,plasmid_6,26,26762,1.1235,0.39018,21,0.386107,False
plasmid_7,"6+,42+,26+,40+,1-",False,plasmid_7,26,719387,1.01039,0.01015,17,0.372626,False
plasmid_8,"13+,42+,26+,40+,2+",False,plasmid_8,26,530636,0.848778,0.00846,9,0.372913,False
plasmid_9,"26+,40+,18-",False,plasmid_9,26,16364,0.773859,0.055732,3,0.321926,False
plasmid_10,26+,False,plasmid_10,26,953,1.684629,0.956978,3,0.368311,False
