,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"6-,54+,28+,52+,30+,12+",False,plasmid_0,52,273720,1.025837,0.017332,7,0.380517,False
plasmid_1,"5+,37-,28+,52+,30+",False,plasmid_1,52,281462,1.126786,0.018486,13,0.394924,False
plasmid_2,"17+,54+,28+,52+,30+",False,plasmid_2,52,37836,0.945485,0.1391,15,0.386325,False
plasmid_3,"53+,26+,53-,41+,19+,31+,34-,14-,34-",True,plasmid_3,19,100183,1.18185,0.807522,258,0.346935,False
plasmid_4,"33+,21+,33-,15+,33+,22+,33+,20+",False,plasmid_4,22,117735,0.982817,0.104124,19,0.366518,False
plasmid_5,"33+,22+",True,plasmid_5,22,14642,2.550904,0.638711,19,0.388881,True
plasmid_6,29+,True,plasmid_6,29,2460,0.809535,0.508537,16,0.39878,True
plasmid_7,30+,True,plasmid_7,30,1795,3.00685,0.872981,2,0.513649,False
plasmid_8,"8+,37-,28+",False,plasmid_8,28,159676,1.049036,0.029478,26,0.383132,False
plasmid_9,"37-,28+",True,plasmid_9,28,3889,1.339919,0.897146,9,0.496786,False
plasmid_10,54+,False,plasmid_10,54,80,0.362876,0.925,1,0.475,False
