,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"29-,59+,5+,48+,42-,51+,36+,38+,3+,35+,26-,54+,29-,13-,33-",False,plasmid_0,54,595149,1.126202,0.038017,59,0.384374,False
plasmid_1,"18+,25+,1-,57+,26-,54+,29-,59+,46+,4-,15+,46-",False,plasmid_1,54,923023,1.034309,0.011518,19,0.374904,False
plasmid_2,"7+,35+,26-,54+,29-",False,plasmid_2,54,161581,1.095901,0.039281,29,0.384699,False
plasmid_3,"43-,2+,31+,28+,53+,34-,43+,40+,55-,45+,31+,14-,57+,26-,54+,29-",False,plasmid_3,54,556903,0.948595,0.019845,57,0.374747,False
plasmid_4,27+,True,plasmid_4,27,2626,0.51026,0.840061,43,0.320259,False
plasmid_5,"39-,10+",True,plasmid_5,10,68770,1.019225,0.840715,148,0.340003,True
plasmid_6,"56+,24+,56-,40-,44-,17+,39+",True,plasmid_6,17,31413,1.080688,0.867698,112,0.362366,False
plasmid_7,"50+,50+,49+,52+,19+,44+,40+",True,plasmid_7,19,17821,0.423389,0.499635,26,0.296616,False
plasmid_8,"50-,16-,32+,20+,32-,11+,32+,22+,32+,8-,38-,36-,51-,42+,48-",False,plasmid_8,22,282836,0.867978,0.043598,20,0.361991,False
plasmid_9,29+,True,plasmid_9,29,1795,3.169177,0.872981,2,0.513649,False
plasmid_10,"26+,35-",True,plasmid_10,26,3889,3.449734,0.897146,9,0.4973,False
plasmid_11,"26+,57-",False,plasmid_11,26,3359,0.341127,0.924085,4,0.493599,False
plasmid_12,57+,False,plasmid_12,57,80,0.505232,0.925,1,0.475,False
plasmid_13,31+,True,plasmid_13,31,1681,0.815398,0.785247,5,0.393813,False
plasmid_14,"44+,40+",False,plasmid_14,44,704,0.546722,0.660511,16,0.370739,False
