,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"23+,85+,55-,93+,52+,94-,24+,61+",False,plasmid_0,93,74069,1.079009,0.064048,7,0.382562,False
plasmid_1,"17-,99-,66+,100-,15-,62+,14-,66-,3-,55-,93+,52+,72+,78+,87+,79+,87+,45-,97-,66-,98-,35-,100+",False,plasmid_1,93,440255,1.080596,0.039909,47,0.382667,False
plasmid_2,46+,True,plasmid_2,46,7337,0.567867,0.742538,37,0.316751,False
plasmid_3,49+,False,plasmid_3,49,4850,0.380034,0.638557,5,0.300412,False
plasmid_4,"70+,60-,80-,67-,88-,74-,92+,50-,89-,63-,73-,82+,90+,19+",True,plasmid_4,19,55764,0.981673,0.721415,115,0.348343,True
plasmid_5,27+,True,plasmid_5,27,25486,1.990671,0.497999,19,0.340815,True
plasmid_6,55+,True,plasmid_6,55,1812,3.858291,0.86479,2,0.510486,False
plasmid_7,"101+,52+,72+,16+",False,plasmid_7,52,73078,1.229026,0.048756,10,0.40023,False
plasmid_8,"101+,52+,94-,31+,71-,18+",False,plasmid_8,52,83523,1.012872,0.043377,12,0.381464,False
plasmid_9,"52+,72+",True,plasmid_9,52,3893,1.103678,0.896224,9,0.496789,False
plasmid_10,"86+,25+,62+,42-",False,plasmid_10,62,43100,0.874321,0.082065,7,0.36109,False
plasmid_11,62+,False,plasmid_11,62,1063,1.890367,0.903104,3,0.344309,False
plasmid_12,"1-,99-,66+,38-,96-,66-,98-,4-",False,plasmid_12,66,536547,0.930808,0.034351,58,0.375693,False
plasmid_13,"66+,40+",False,plasmid_13,66,11553,0.823081,0.052108,2,0.368216,False
plasmid_14,"66+,97+,33+",False,plasmid_14,66,16348,0.541522,0.036824,2,0.32218,False
plasmid_15,"66+,97+",False,plasmid_15,66,1006,3.171678,0.59841,2,0.361829,False
plasmid_16,"59-,80-,68-,88-,75-,92+,51-,89-,63-,73-,81-,90+,20-,70+",False,plasmid_16,70,52920,1.057181,0.214815,28,0.351644,True
plasmid_17,"70+,59-,80-,68-,88-,75-,92+,51-,89-,64+,73-",False,plasmid_17,70,9108,0.537353,0.1278,6,0.378349,False
